Schoolid	adjacentschool	parkinglotc	parkinglotb	altparking	bikeracks	segments	Walkscore	LICOATda	SamplingQuadrant	sidewalkboth	sidewalkbothperc	sidewalkone	sidewalkoneperc	parkingsignboth	parkingsignbothperc	parkingsignone	parkingsignoneperc	mountableboth	mountablebothperc	mountableone	mountableoneperc	speedlimitsign	speedlimitsignperc	speedlimit40	speedlimit40perc	speedlimit30	speedlimit30perc	marking	markingperc	obstructions	obstructionsperc	dropoffc	dropoffcperc	dropoffb	dropoffbperc	publicspaces	publicspacesperc	graffiti	graffitiperc	garbage	garbageperc	entrance	entranceperc	device	deviceperc	bikeinfra	bikeinfraperc	caroccupant	caroccupantprop	pedcount	pedcountprop	bikecount	bikecountprop	Other	Otherprop	bussed	enrolment	Bussedprop	ActiveT	ActiveTprop	TotalCount	DanBehaCongestion	DanBehaAdultCrossG	DanBehaChildCrossG	DanBehaDrivDoublePark	DanBehaDrivDropOffOppSide	DanBehaDrivBlockView	DanBehaDrivParkBlock	DanBehaDrivNotFollControls	DanBehaDrivBackUp	DanBehaDrivTexting	DanBehaDrivPhone	DanBehaDrivUTurn	DanBehaTruck	DanBehaPedNotFolControlsA	DanBehaPedNotFolControlsC	DanBehaPedNotFolCrossGA	DanBehaPedNotFolCrossGC	DanBehaPedJayWalkA	DanBehaPedJayWalkC	DanBehaPedDeviceA	DanBehaPedDeviceC	DanBehaPedBetParkCarsA	DanBehaPedBetParkCarsC	ActLivClassEnv	CHASEYEAR	City	Newbussedprop	NewActiveT	NewActiveTProp
"LAV2801"	0.0	1.0	0.0	1.0	0.0	4.0	79.0	0.11699999999999999		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	0.0	0.25	1.0	0.75	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	1.0	0.25	86.0	0.7543859649122807	28.0	0.24561403508771928	0.0	0.0	0.0	0.0	85.0	188.0	0.4521276595744681	28.0	0.24561403508771928	114.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2019.0	"LAV"	0.4521276595744681	28.0	0.24561403508771928
"LAV2802"	0.0	1.0	0.0	0.0	1.0	5.0	75.0	0.259		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.6	0.0	0.6	0.0	0.2	0.0	0.6	1.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.0	0.8	1.0	0.6	0.0	0.2	1.0	0.4	57.0	0.30158730158730157	128.0	0.6772486772486772	3.0	0.015873015873015872	1.0	0.005291005291005291	165.0	380.0	0.43421052631579	131.0	0.6931216931216931	189.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2019.0	"LAV"	0.43421052631579	132.0	0.6984126984126984
"LAV2806"	0.0	1.0	0.0	1.0	0.0	4.0	78.0	0.261		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.25	0.0	0.5	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.5	0.0	0.25	0.0	0.0	0.0	0.0	73.0	0.5793650793650794	52.0	0.4126984126984127	1.0	0.007936507936507936	0.0	0.0	364.0	438.0	0.8310502283105022	53.0	0.42063492063492064	126.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	2019.0	"LAV"	0.8310502283105022	53.0	0.42063492063492064
"LAV2807"	0.0	1.0	0.0	1.0	1.0	6.0	68.0	0.09		1.0	1.0	1.0	1.0	0.0	0.8333333333333335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666665	1.0	0.6666666666666665	1.0	0.5	0.0	0.5	1.0	0.33333333333333326	0.0	0.0	1.0	0.16666666666666663	0.0	0.33333333333333326	0.0	0.0	0.0	0.5	0.0	0.6666666666666665	0.0	0.0	0.0	0.0	122.0	0.41496598639455784	156.0	0.5306122448979592	16.0	0.05442176870748299	0.0	0.0	517.0	1069.0	0.48362956033676335	172.0	0.5850340136054422	294.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2019.0	"LAV"	0.48362956033676335	172.0	0.5850340136054422
"LAV2808"	0.0	1.0	0.0	1.0	1.0	3.0	59.0	0.14300000000000002		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666665	1.0	0.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333326	1.0	0.6666666666666665	0.0	0.0	76.0	0.6666666666666666	34.0	0.2982456140350877	4.0	0.03508771929824561	0.0	0.0	126.0	322.0	0.391304347826087	38.0	0.3333333333333333	114.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2019.0	"LAV"	0.391304347826087	38.0	0.3333333333333333
"LAV2809"	0.0	1.0	0.0	0.0	1.0	6.0	56.0	0.075		0.0	0.5	0.0	0.5	1.0	1.0	1.0	1.0	0.0	0.16666666666666663	0.0	0.5	1.0	0.6666666666666665	1.0	0.5	0.0	0.33333333333333326	0.0	0.6666666666666665	0.0	0.0	0.0	0.0	1.0	0.16666666666666663	0.0	0.33333333333333326	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	131.0	0.6421568627450981	71.0	0.3480392156862745	2.0	0.00980392156862745	0.0	0.0	379.0	600.0	0.6316666666666667	73.0	0.35784313725490197	204.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2019.0	"LAV"	0.6316666666666667	73.0	0.35784313725490197
"LAV2810"	0.0	1.0	0.0	1.0	1.0	4.0	75.0	0.022000000000000002		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	0.0	0.75	1.0	1.0	1.0	0.75	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.25	0.0	0.0	72.0	0.5901639344262295	40.0	0.32786885245901637	10.0	0.08196721311475409	0.0	0.0	219.0	332.0	0.6596385542168675	50.0	0.4098360655737705	122.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2019.0	"LAV"	0.6596385542168675	50.0	0.4098360655737705
"LAV2811"	0.0	1.0	0.0	1.0	1.0	4.0	74.0	0.106	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	1.0	0.5	1.0	0.5	1.0	0.5	0.0	0.0	1.0	0.25	1.0	0.5	1.0	0.25	1.0	0.5	0.0	0.25	0.0	0.0	0.0	0.0	80.0	0.547945205479452	59.0	0.4041095890410959	6.0	0.0410958904109589	1.0	0.00684931506849315	90.0	331.0	0.2719033232628399	65.0	0.4452054794520548	146.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2018.0	"LAV"	0.2719033232628399	66.0	0.4520547945205479
"LAV2814"	0.0	1.0	0.0	1.0	1.0	4.0	68.0	0.21		1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.5	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	103.0	0.5786516853932584	51.0	0.28651685393258425	21.0	0.11797752808988764	3.0	0.016853932584269662	434.0	611.0	0.7103109656301145	72.0	0.4044943820224719	178.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2019.0	"LAV"	0.7103109656301145	75.0	0.42134831460674155
"LAV2815"	1.0	1.0	0.0	0.0	1.0	6.0	71.0	0.037000000000000005	3.0	0.0	0.8333333333333334	0.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.0	0.8333333333333334	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	1.0	0.16666666666666666	89.0	0.6312056737588653	49.0	0.3475177304964539	3.0	0.02127659574468085	0.0	0.0	358.0	449.0	0.7973273942093542	52.0	0.36879432624113473	141.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"LAV"	0.7973273942093542	52.0	0.36879432624113473
"LAV4401"	0.0	1.0	0.0	0.0	0.0	6.0	56.0	0.14800000000000002		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666665	1.0	0.8333333333333335	0.0	0.33333333333333326	0.0	0.33333333333333326	0.0	0.0	0.0	0.6666666666666665	0.0	0.0	1.0	0.16666666666666663	1.0	0.16666666666666663	0.0	0.16666666666666663	0.0	0.0	0.0	0.33333333333333326	0.0	0.33333333333333326	0.0	0.33333333333333326	0.0	0.0	69.0	0.9583333333333334	3.0	0.041666666666666664	0.0	0.0	0.0	0.0	168.0	241.0	0.6970954356846473	3.0	0.041666666666666664	72.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2019.0	"LAV"	0.6970954356846473	3.0	0.041666666666666664
"LAV4403"	0.0	1.0	0.0	1.0	0.0	6.0	58.0	0.09300000000000001	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.5	0.0	0.3333333333333333	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.8333333333333334	0.0	0.16666666666666666	1.0	0.6666666666666666	0.0	0.0	99.0	0.9801980198019802	2.0	0.019801980198019802	0.0	0.0	0.0	0.0	478.0	524.0	0.9122137404580153	2.0	0.019801980198019802	101.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2018.0	"LAV"	0.9122137404580153	2.0	0.019801980198019802
"LAV4406"	1.0	1.0	1.0	1.0	0.0	7.0	73.0	0.171		0.0	1.0	1.0	1.0	0.0	0.8571428571428571	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.2857142857142857	0.0	0.2857142857142857	0.0	0.2857142857142857	0.0	0.42857142857142855	1.0	0.2857142857142857	0.0	0.0	1.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0	1.0	0.42857142857142855	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	74.0	0.9024390243902439	8.0	0.0975609756097561	0.0	0.0	0.0	0.0	270.0	315.0	0.8571428571428571	8.0	0.0975609756097561	82.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2019.0	"LAV"	0.8571428571428571	8.0	0.0975609756097561
"LAV4415"	0.0	1.0	0.0	1.0	1.0	5.0	32.0	0.1	2.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0.6	0.0	0.4	0.0	0.2	0.0	0.4	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.2	0.0	0.0	1.0	0.6	0.0	0.4	0.0	0.2	0.0	0.0	174.0	0.8207547169811321	35.0	0.1650943396226415	3.0	0.014150943396226415	0.0	0.0	369.0	527.0	0.7001897533206831	38.0	0.1792452830188679	212.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	2018.0	"LAV"	0.7001897533206831	38.0	0.1792452830188679
"LAV4417"	1.0	1.0	0.0	0.0	0.0	4.0	50.0	0.027000000000000003	1.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.25	0.0	0.0	1.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	46.0	0.7666666666666667	14.0	0.23333333333333334	0.0	0.0	0.0	0.0	364.0	438.0	0.8310502283105022	14.0	0.23333333333333334	60.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	2018.0	"LAV"	0.8310502283105022	14.0	0.23333333333333334
"LAV4421"	0.0	1.0	0.0	0.0	0.0	3.0	30.0	0.022000000000000002		0.0	0.6666666666666665	0.0	0.6666666666666665	1.0	1.0	1.0	1.0	0.0	0.33333333333333326	0.0	0.33333333333333326	1.0	1.0	1.0	0.6666666666666665	0.0	0.33333333333333326	1.0	0.6666666666666665	1.0	0.33333333333333326	1.0	0.33333333333333326	1.0	0.33333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666665	0.0	0.0	1.0	0.33333333333333326	148.0	0.8268156424581006	31.0	0.17318435754189945	0.0	0.0	0.0	0.0	348.0	428.0	0.8130841121495327	31.0	0.17318435754189945	179.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2019.0	"LAV"	0.8130841121495327	31.0	0.17318435754189945
"LAV4423"	1.0	1.0	0.0	1.0	0.0	2.0	79.0	0.06		0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.5	0.0	0.0	1.0	0.5	1.0	0.5	1.0	1.0	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	1.0	0.5	26.0	0.9285714285714286	2.0	0.07142857142857142	0.0	0.0	0.0	0.0	152.0	160.0	0.95	2.0	0.07142857142857142	28.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2019.0	"LAV"	0.95	2.0	0.07142857142857142
"LAV4424"	0.0	0.0	0.0	0.0	0.0	4.0	60.0	0.145		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.0	0.5	0.0	0.25	1.0	1.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	160.0	0.95	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2019.0	"LAV"	0.95	0.0	0.0
"MTL1244"	0.0	1.0	0.0	0.0	1.0	4.0	69.0	0.198	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.25	1.0	0.5	0.0	0.0	64.0	0.35555555555555557	106.0	0.5888888888888889	4.0	0.022222222222222223	6.0	0.03333333333333333	40.0	292.0	0.136986301369863	110.0	0.6111111111111112	180.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"MTL"	0.136986301369863	116.0	0.6444444444444445
"MTL1252"	0.0	1.0	0.0	1.0	0.0	5.0	83.0	0.126	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.6	1.0	0.8	0.0	0.0	0.0	0.0	1.0	0.2	1.0	0.8	0.0	0.0	1.0	0.4	0.0	0.2	0.0	0.2	0.0	0.0	63.0	0.2540322580645161	184.0	0.7419354838709677	1.0	0.004032258064516129	0.0	0.0	385.0	802.0	0.4800498753117207	185.0	0.7459677419354839	248.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2018.0	"MTL"	0.4800498753117207	185.0	0.7459677419354839
"MTL1254"	1.0	1.0	0.0	0.0	0.0	3.0	67.0	0.195	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	1.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.3333333333333333	1.0	0.3333333333333333	90.0	0.48128342245989303	96.0	0.5133689839572193	1.0	0.0053475935828877	0.0	0.0	337.0	610.0	0.5524590163934426	97.0	0.5187165775401069	187.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"MTL"	0.5524590163934426	97.0	0.5187165775401069
"MTL1261"	0.0	1.0	0.0	0.0	1.0	5.0	66.0	0.134	1.0	0.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	0.6	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.4	0.0	0.2	1.0	0.2	29.0	0.12608695652173912	197.0	0.8565217391304348	4.0	0.017391304347826087	0.0	0.0	11.0	402.0	0.02736318407960199	201.0	0.8739130434782608	230.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"MTL"	0.02736318407960199	201.0	0.8739130434782608
"MTL1266"	0.0	1.0	0.0	0.0	0.0	4.0	30.0	0.087	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.25	0.0	0.0	1.0	0.25	53.0	0.4953271028037383	54.0	0.5046728971962616	0.0	0.0	0.0	0.0	239.0	363.0	0.6584022038567493	54.0	0.5046728971962616	107.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	2018.0	"MTL"	0.6584022038567493	54.0	0.5046728971962616
"MTL1269"	0.0	0.0	0.0	0.0	0.0	4.0	64.0	0.066	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.5	1.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	0.0	0.25	0.0	0.25	1.0	0.5	102.0	0.44541484716157204	126.0	0.5502183406113537	1.0	0.004366812227074236	0.0	0.0	179.0	523.0	0.3422562141491396	127.0	0.5545851528384279	229.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"MTL"	0.3422562141491396	127.0	0.5545851528384279
"MTL1272"	0.0	1.0	0.0	0.0	0.0	4.0	78.0	0.066	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.0	0.25	0.0	0.25	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.25	1.0	0.75	0.0	0.0	119.0	0.29095354523227385	286.0	0.6992665036674817	4.0	0.009779951100244499	0.0	0.0	81.0	649.0	0.12480739599383667	290.0	0.7090464547677262	409.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	2018.0	"MTL"	0.12480739599383667	290.0	0.7090464547677262
"MTL1282"	0.0	1.0	0.0	0.0	1.0	4.0	86.0	0.242	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.75	1.0	0.75	1.0	0.25	1.0	0.25	1.0	0.25	0.0	0.0	1.0	0.75	0.0	0.25	1.0	1.0	1.0	1.0	104.0	0.27154046997389036	279.0	0.7284595300261096	0.0	0.0	0.0	0.0	217.0	760.0	0.2855263157894737	279.0	0.7284595300261096	383.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"MTL"	0.2855263157894737	279.0	0.7284595300261096
"MTL1320"	0.0	0.0	0.0	0.0	1.0	4.0	82.0	0.172	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.25	1.0	0.25	1.0	0.5	1.0	0.5	0.0	0.0	43.0	0.17131474103585656	194.0	0.7729083665338645	6.0	0.02390438247011952	8.0	0.03187250996015936	3.0	384.0	0.0078125	200.0	0.796812749003984	251.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	4.0	2018.0	"MTL"	0.0078125	208.0	0.8286852589641435
"MTL1321"	0.0	0.0	0.0	0.0	1.0	4.0	78.0	0.5589999999999999	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	0.25	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.75	1.0	0.5	1.0	1.0	0.0	0.0	57.0	0.2446351931330472	147.0	0.630901287553648	28.0	0.12017167381974249	1.0	0.004291845493562232	48.0	644.0	0.07453416149068323	175.0	0.7510729613733905	233.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	2018.0	"MTL"	0.07453416149068323	176.0	0.7553648068669528
"MTL1328"	0.0	0.0	0.0	0.0	1.0	4.0	50.0	0.08900000000000001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.5	1.0	0.75	1.0	0.75	0.0	0.0	29.0	0.1746987951807229	137.0	0.8253012048192772	0.0	0.0	0.0	0.0	0.0	255.0	0.0	137.0	0.8253012048192772	166.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"MTL"	0.0	137.0	0.8253012048192772
"MTL1332"	1.0	1.0	0.0	1.0	1.0	4.0	75.0	0.21100000000000002	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.25	1.0	0.5	1.0	0.25	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.75	1.0	1.0	0.0	0.25	0.0	0.25	1.0	0.25	61.0	0.273542600896861	152.0	0.6816143497757847	10.0	0.04484304932735426	0.0	0.0	108.0	483.0	0.2236024844720497	162.0	0.726457399103139	223.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"MTL"	0.2236024844720497	162.0	0.726457399103139
"MTL1335"	0.0	0.0	0.0	0.0	1.0	4.0	83.0	0.16699999999999998		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.5	0.0	0.0	60.0	0.31413612565445026	123.0	0.643979057591623	1.0	0.005235602094240838	7.0	0.03664921465968586	171.0	501.0	0.3413173652694611	124.0	0.6492146596858639	191.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2019.0	"MTL"	0.3413173652694611	131.0	0.6858638743455497
