Schoolid	City	CHASEYEAR	SUMIntersection	NbrTrafSignals	NbrCrossingGuard	NbrSchools	ShapeAreakm	Highwaykm	MinorRoadkm	MajorRoadkm	roadcovkm	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	ISPH1116	OPDbPC60Less	Pop2016	Pop2011	STDMulti	SUMOneway	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"MTL1411"	"MTL"	2019.0	15.0	8.0	2.0	2.0	0.333874576		2.887827616	2.015836557			0.031383681	0.001169599	0.003460285	0.297861		222.4644394	1643.925945	4607.117571	4458.554183	2341.402843	3.093819979	0.748131468	0.0	1.774591585	2.522723053	501.1794955	631.9251066	545.1219494	675.8675605	0.0	1.816395657	0.0	0.0	6.0	0.0	1.0	0.0	0.0
"MTL1412"	"MTL"	2018.0	36.0	10.0	2.0	1.0	0.451746906	0.157887332	3.781077121	3.974756761	7.913721214			0.005681619	0.057926949	0.261616441	0.126521889	283.5048479	1143.43705	5349.988806	4730.312367	2971.267452	3.61332836	0.732718613	1.130717464	0.398247768	2.261683845	465.2856615	566.0905965	545.5992724	646.4042074	0.0	1.07465805	0.0	0.0	7.0	0.0	0.0	0.0	0.0
"MTL1419"	"MTL"	2018.0	44.0	13.0	2.0	1.0	0.813586533		7.280196364	4.044627365			0.029305018	0.058296746	0.112598325	0.445960757	0.167425674	437.152952	1676.676092	6491.988075	6346.996442	2956.673758	5.661795333	0.0	0.0	2.581957065	2.581957065	764.9260167	1052.681099	852.7098226	1140.464905	0.0	5.04876E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"MTL1420"	"MTL"	2018.0	114.0	22.0	4.0	4.0	0.853492915		12.37955462	6.462463056			0.039481791	0.01070848	0.004007186	0.666239718	0.133055712	825.6873463	3287.686543	11268.33045	10534.16186	6315.198892	12.92160611	0.359506505	0.0	2.241009347	2.600515853	879.0950306	1062.899742	1025.82692	1209.631631	0.0	1.365123258	0.0	1.0	10.0	1.0	2.0	0.0	0.0
"MTL1424"	"MTL"	2018.0	34.0	9.0	2.0	1.0	0.464702603		7.013738668	2.090559943			0.033623002	3.40697E-4		0.4307389		274.9966655	2824.806545	7960.324886	7852.30588	3839.718571	6.622881201	0.0	0.0	2.962881861	2.962881861	939.9256585	1174.91629	1034.920653	1269.911285	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1425"	"MTL"	2019.0	108.0	28.0	2.0	1.0	1.276899044		11.4734323	7.472506089			0.108050318	0.026179382	0.392537094	0.689491494	0.06052709	587.4029971	3997.082892	13024.65224	12179.10755	6983.062041	12.43694682	0.0	0.0	4.294337788	4.294337788	1133.265931	1416.393981	1295.126145	1578.254195	0.0	0.445299919	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"MTL1435"	"MTL"	2018.0	56.0	6.0	3.0	2.0	0.737871284		10.11055522	2.496163753			0.150575858	0.009963995	0.020585109	0.556289557		214.8068129	1375.082698	4917.932127	4603.329433	1510.607179	9.5861112	0.530700149	0.860292935	1.75497222	3.145965303	695.35497	956.821422	739.5099471	1000.976399	0.0		0.0	15.0	7.0	0.0	6.0	1.0	0.0
"MTL1437"	"MTL"	2019.0	70.0	6.0	1.0	2.0	0.792353304		8.5496575	4.222170615			0.037487947	0.03065522	0.060785417	0.619346409	0.044078323	810.2748012	1002.530194	5470.20747	5346.890148	2329.057544	7.963546033	0.0	0.0	1.027145504	1.027145504	961.9328076	1194.614095	1061.785144	1294.466431	0.0	0.324846176	0.0	12.0	2.0	0.0	1.0	0.0	0.0
"MTL1443"	"MTL"	2018.0	91.0	17.0	7.0	8.0	1.136758788	0.211424706	15.31478587	5.739260733	21.26547131	0.005973663	0.120420546	0.015951578	0.046427604	0.783458287	0.164527072	1943.379356	4164.805907	20965.19592	21649.13969	9009.774652	13.77811373	0.0	0.0	2.937073264	2.937073264	2743.553308	3644.355337	3023.496437	3924.298467	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1444"	"MTL"	2018.0	204.0	43.0	4.0	3.0	1.646354686	5.440368146	17.64544407	15.42842377	38.51423598	0.008251548	0.03946575	0.075213332	0.059215917	0.762880982	0.701327138	870.5484359	956.1353656	16203.41607	10176.42047	7231.095199	24.54138077	1.602739044	0.07143711	1.213881303	2.888057457	1560.940416	2182.336952	1778.005158	2399.401693	0.0	1.200843893	0.0	1.0	6.0	0.0	0.0	1.0	9.0
"MTL1448"	"MTL"	2018.0	222.0	11.0	3.0	5.0	3.090370229	2.355747531	28.89186265	14.13698948	45.38459966	0.083384738	0.754371566	0.110556468	0.368206843	1.771649245		2376.387442	2210.16418	20790.67944	19630.91581	7239.886989	13.96217044	4.395283855	0.0	3.999543918	8.394827774	2770.493211	3665.9157	2998.245965	3893.668454	0.0		0.0	0.0	3.0	1.0	3.0	1.0	0.0
"MTL1464"	"MTL"	2018.0	18.0	7.0	1.0	1.0	0.325019285		3.360952431	1.929311267			0.024658335	2.05415E-4	0.038919904	0.261235636		668.72671	972.6014146	5087.114729	5052.118326	1825.055287	4.177055457	0.0	0.0	1.169602802	1.169602802	710.7356261	1019.313643	750.7355542	1059.313571	0.0	0.2491434	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1472"	"MTL"	2019.0	94.0	18.0	5.0	9.0	1.276372916	2.86417692	12.89061533	7.573385101	23.32817735		0.217435392	0.061481979	0.064482193	0.932973363		1417.110476	3567.092224	12856.57754	13196.22975	4991.508042	14.67596085	0.0	0.0	1.550662559	1.550662559	1484.778538	2067.875	1619.467438	2202.563899	0.0	5.047569411	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1485"	"MTL"	2018.0	53.0	2.0	2.0	3.0	0.818280911		11.25366963	2.777030704			0.032384167	0.003503424	0.032229241	0.745807278	0.00435679	839.3804117	2025.427401	8766.851498	9069.092017	3168.693594	10.28561715	0.0	0.0	0.630651441	0.630651441	1212.700425	1787.296889	1304.313678	1878.910142	0.0	2.779639385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1587"	"MTL"	2018.0	274.0	12.0	1.0	11.0	3.318020654		31.77772058	19.01817719		0.207549373	0.115843823	0.185278307	0.069969099	2.079700778	0.65967934	1518.886967	2006.138884	17445.52666	17297.89546	4736.612316	23.77330785	0.509076492	0.0	9.081938957	9.591015449	2605.870128	3550.646847	2790.563086	3735.339805	0.0	0.644383758	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1589"	"MTL"	2018.0	42.0	12.0	2.0	4.0	0.544671896		5.308877329	3.12185636			0.071684547	0.020486842	0.02777485	0.280913474	0.143823322	1485.688444	864.5923088	5370.570472	5664.93539	1638.7402	5.258501688	0.489198024	0.0	0.316716919	0.805914943	1051.24264	1433.663053	1147.055866	1529.476279	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1596"	"MTL"	2018.0	188.0	34.0	16.0	20.0	2.458559223		26.90760049	10.86039829		0.033045793	0.219679448	0.060979438	0.171698085	1.732783429	0.237047599	2923.603487	7893.469954	31589.79202	31222.10584	11892.11016	17.6817312	1.322836712	0.0	5.901470192	7.224306904	5676.230837	7628.064618	6199.559184	8151.392965	0.0	2.917033616	0.0	4.0	34.0	0.0	0.0	0.0	0.0
"MTL1597"	"MTL"	2018.0	593.0	58.0	9.0	30.0	7.392889408	0.15525319	68.240675	38.08817757	106.4841058	0.152446209	0.668757743	0.275944021	0.34744477	4.108719796	1.839576779	8301.558894	6959.050003	52527.61118	51064.91606	16745.76408	47.17174067	1.452200048	0.0	13.43454491	14.88674496	8707.741528	11687.40305	9433.941577	12413.6031	0.0	0.273766108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1600"	"MTL"	2018.0	10697.0	343.0	114.0	310.0	229.9638587	153.5165315	1578.104839	743.1293804	2474.750751	4.660942525	10.80145457	43.2181239	26.62918453	104.810545	39.32927202	39320.08765	79200.4718	612650.8646	597673.4019	147848.4332	796.0126829	116.314526	33.7424848	155.7076986	305.7647094	84685.2844	119258.4508	91264.35144	125837.5179	4.0	18.0617375	0.0	25.0	105.0	0.0	7.0	0.0	18.0
"MTL1605"	"MTL"	2018.0	113.0	11.0	0.0	3.0	1.892635894		12.80937556	6.943608868			0.075770137	0.047589318	0.171941477	0.654950691	0.942384288	297.8373508	219.8353143	6426.938445	5487.619721	1258.068703	10.68233303	1.325300241	0.0	3.460560391	4.785860631	1281.756382	1648.423337	1392.335711	1759.002666	2.0	0.227763435	0.0	6.0	0.0	0.0	0.0	0.0	0.0
"MTL1619"	"MTL"	2018.0	52.0	2.0	2.0	4.0	0.611200569		7.369073337	2.486387632			0.081715336	0.027647315	0.099417238	0.370461652		217.8958123	993.5494738	3663.700987	3525.817427	1599.954314	5.145534624	1.088417585	0.078303959	0.0	1.166721544	469.8332644	635.4079768	507.3406572	672.9153696	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1620"	"MTL"	2018.0	57.0	0.0	1.0	3.0	0.911330971	0.216702607	9.978314929	2.240806302	12.43582384		0.033482821	0.072625905	0.030276095	0.561013788	0.212466664	330.2569232	763.4318948	4706.44803	4656.879595	1789.02856	1.806345147	1.332670954	0.841083203	0.0	2.173754157	632.6383718	900.5146199	705.861854	973.7381021	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1628"	"MTL"	2018.0	92.0	7.0	3.0	4.0	2.942755124	4.000983713	15.11468316	5.588009291	24.70367616			0.31350308	0.253362683	0.747808456	1.628080935	242.1551419	1055.552487	5572.825472	5532.866521	2005.54266	10.08790769	2.13586692	0.204881439	0.659740118	3.000488478	792.3395817	1088.118637	863.3758474	1159.154903	0.0		0.0	0.0	0.0	0.0	1.0	0.0	1.0
"MTL1635"	"MTL"	2018.0	55.0	9.0	5.0	1.0	0.518623505		5.667397567	4.13099527			0.032806153	0.001269547	0.018267606	0.4662802		519.6972322	1808.626778	6671.068725	6409.830068	3488.008407	6.255588569	0.072533089	0.0	2.36631069	2.438843779	614.5741506	793.9860805	718.9023051	898.3142349	0.0	0.787518147	0.0	2.0	6.0	0.0	0.0	0.0	0.0
"MTL1640"	"MTL"	2018.0	46.0	2.0	3.0	2.0	0.608760575		8.15076398	1.319737644			0.013380911	0.037066159	0.107125742	0.451187765		174.7615577	1338.094243	4408.038184	4276.749927	1707.379144	3.3491235	1.577152018	0.026222403	0.028741055	1.632115476	598.0204387	786.5380422	655.4060061	843.9236097	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"MTL1647"	"MTL"	2018.0	50.0	1.0	0.0	2.0	0.914960967	1.130524047	5.655177115	5.566119609	12.35182077		0.025849394	0.074650604	0.04491097	0.361859082	0.407315401	414.9671778	545.5174547	4471.205146	4484.3419	1873.488432	4.180991463	0.622153161	0.08319669	0.0	0.705349851	628.7920078	842.6169381	695.8810505	909.7059808	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1649"	"MTL"	2018.0	174.0	20.0	3.0	2.0	3.109844017		16.76507824	14.46291162		0.549237856	0.020351265	0.372293326	0.051355556	0.842910701	1.273695382	780.9223011	393.0304265	9041.349827	7616.145863	3597.959926	12.89402997	1.417847505	4.91396E-4	2.052319866	3.470658767	1099.743743	1452.007965	1183.485739	1535.749961	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1661"	"MTL"	2018.0	173.0	1.0	1.0	1.0	2.081745879		24.40373164	4.437853483				0.217426597	0.031955421	1.826468814		96.7881945	36.93778577	5081.097202	5221.051243	64.79263236	0.853260076	2.369340095	8.16817E-4	2.178495551	4.548652464	669.3685676	1052.428282	696.2515453	1079.31126	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1663"	"MTL"	2018.0	139.0	6.0	3.0	3.0	2.123929157		25.00300117	4.867481041		0.072938175	0.02295086	0.032477114	0.070139171	1.87763234	0.033237629	173.0771176	1265.743205	6731.629864	6567.765032	751.0790252	1.750340847	0.030210539	0.0	0.677564465	0.707775003	849.50033	1303.029171	911.7555571	1365.284398	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1673"	"MTL"	2018.0	199.0	6.0	2.0	3.0	2.934851467		31.28340646	9.444421975		0.075873359	0.044729947	0.067537282	0.085632574	2.469217127	0.012559441	1209.928163	654.3349726	12378.53433	12288.39811	2292.368857	2.545174934	3.381248932	0.0	1.652929612	5.034178544	1746.482504	2554.041752	1841.349942	2648.90919	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4493"	"MTL"	2018.0	2127.0	174.0	19.0	63.0	44.3931365	43.38084975	259.556427	199.9913781	502.9286548	0.643937759	2.01071647	8.796112656	2.410880256	16.16496168	14.35485951	16226.90022	13707.96027	133894.4502	126039.2868	37990.18825	260.1759671	10.95282775	1.932869818	55.18264898	68.06834654	22126.38946	29472.16707	23997.62668	31343.40429	4.0	3.169603596	0.0	33.0	2.0	0.0	3.0	0.0	1.0
"MTL4506"	"MTL"	2019.0	717.0	115.0	23.0	33.0	10.16404376	9.978364003	88.25118725	65.02349922	163.2530505	0.093097731	0.973618006	0.583754988	0.798600724	5.352208727	1.974166528	5857.33592	13194.40563	65700.54146	59735.23997	28123.49972	111.9582317	4.127973194	1.247379186	15.91563342	21.2909858	8560.212137	11449.91315	9447.184231	12336.88524	0.0	1.027500606	0.0	49.0	20.0	0.0	19.0	1.0	1.0
"MTL4518"	"MTL"	2018.0	594.0	85.0	16.0	38.0	8.983592535	10.95575472	92.69620202	41.76822317	145.4201799		0.804839726	0.308397593	0.469369947	6.879503414	0.521481856	6290.24552	19787.1968	72456.63032	72241.16809	26746.35998	91.11913637	3.579196199	0.076643327	13.55775825	17.21359778	9758.773415	13440.7086	10479.71	14161.64519	0.0	30.85148832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4520"	"MTL"	2018.0	594.0	85.0	16.0	38.0	8.983592535	10.95575472	92.69620202	41.76822317	145.4201799		0.804839726	0.308397593	0.469369947	6.879503414	0.521481856	6290.24552	19787.1968	72456.63032	72241.16809	26746.35998	91.11913637	3.579196199	0.076643327	13.55775825	17.21359778	9758.773415	13440.7086	10479.71	14161.64519	0.0	30.85148832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4526"	"MTL"	2019.0	515.0	78.0	15.0	16.0	6.533969707	5.623919424	53.53023261	39.78009567	98.93424771	0.479515618	0.444098585	0.367283611	1.692552987	3.381803664	0.16871522	4281.272922	7451.667074	45967.8558	43676.55804	19845.2864	59.19474226	2.205273169	1.956117718	14.37555903	18.53694992	6225.427658	8067.737186	6875.835101	8718.144628	0.0	13.01304901	0.0	5.0	16.0	0.0	22.0	0.0	0.0
"MTL4585"	"MTL"	2018.0	350.0	6.0	2.0	5.0	10.50398519		59.31032908	18.94222762		0.143675305	0.095739826	2.952084101	2.86689165	4.286067822	0.153615412	1509.946513	979.3836969	19725.68455	19341.56478	2650.762985	3.457776677	3.482456445	11.64052657	9.293002035	24.41598505	2882.464129	4196.948803	3033.031654	4347.516329	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4589"	"MTL"	2018.0	718.0	11.0	5.0	10.0	23.80922559		110.6945957	37.26646429		0.035688553	0.053021562	8.409335042	4.819616232	10.43550946		954.2782419	1212.891797	28647.9123	28528.40524	2733.301535	5.483993242	9.92233795	9.296114672	22.0944983	41.31295092	3654.518806	5499.485157	3877.0779	5722.044251	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4633"	"MTL"	2018.0	1468.0	22.0	3.0	27.0	22.8943447	3.076776312	219.8020565	82.48944766	305.3682805	1.436936512	0.377595241	1.697669067	0.640652536	16.39484195	2.14968573	3811.743856	2369.606577	71175.88278	70869.78498	7347.124001	43.7469997	12.38026235	0.822425474	14.50749865	27.71018647	9313.855888	13849.91055	9870.110177	14406.16483	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4636"	"MTL"	2018.0	1066.0	56.0	23.0	36.0	15.68183269	8.067649222	139.7129764	60.52121955	208.3018452	0.91697985	0.783855724	1.317089307	0.970288579	7.605202655	4.038119371	5759.485299	9172.621586	80506.34023	78049.90664	30847.50785	67.13230564	17.68182272	1.758753363	7.099822018	26.5403981	10602.17219	14548.09807	11524.24447	15470.17036	0.0		0.0	0.0	0.0	0.0	1.0	0.0	1.0
"PEL1"	"PEL"	2018.0	62.0	4.0	3.0	1.0	1.158459869		9.429802686	3.040795553			0.022284249	0.002783805	0.131256316	0.731940257	0.270195234	126.3071223	778.8584463	4431.960019	4336.864429	840.874996	1.56525E-6	0.0	3.451294784	0.0	3.451294784	579.4612065	886.0594432	622.4914776	929.0897142	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL10"	"PEL"	2018.0	41.0	3.0	4.0	1.0	1.394246715	1.314064397	5.643550137	4.299280474	11.25689501		0.062910265	0.746458425	7.78651E-4	0.521449307	0.06265006	706.5489489	129.3402022	4856.956724	4885.661123	791.0459596	3.621730766	0.703712929	1.074887729	0.0	1.778600658	745.6891949	1049.732909	801.8286148	1105.872329	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL11"	"PEL"	2018.0	144.0	13.0	17.0	1.0	3.263072778		23.15179564	10.82355504		0.148809037	0.300992736	0.570685057	0.156477799	1.524518767	0.561589407	676.2035897	184.0344377	12916.87728	13039.36092	1606.586525	6.412859621	0.117368263	10.49547333	0.668122162	11.28096376	1558.475187	2374.88414	1678.092384	2494.501338	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL117"	"PEL"	2018.0	69.0	2.0	2.0	1.0	2.005012325	0.658336521	15.43918892	3.190378742	19.28790418	0.009669273	0.032720147	0.220886109	0.030017227	1.42550384	0.25226467	108.0624743	161.3357648	3343.211507	3422.305254	19.82858718	1.645193053	1.386419851	1.26987316	0.797587368	3.453880379	470.024782	739.3537646	488.010891	757.3398736	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL119"	"PEL"	2018.0	47.0	3.0	0.0	1.0	1.817491612		10.55065971	3.212862762		2.8602E-5	0.123740375	0.379816546	0.344185947	0.93184805		159.5963814	57.93195229	4203.316782	4192.940072	375.6255955	0.085416397	0.0	4.685560849	0.698201482	5.383762332	488.5678421	722.291683	514.8731154	748.5969564	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL121"	"PEL"	2018.0	73.0	8.0	1.0	1.0	0.542126599		7.696055752	2.043599988				0.104212998		0.437913523		365.4497692	0.0	3313.506342	753.4182217	73.0258984	1.33335033	0.0	1.050223928	0.694004874	1.744228802	729.3442953	926.9526454	805.3510876	1002.959438	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL124"	"PEL"	2018.0	151.0	39.0	1.0	1.0	4.691520169	2.489549826	20.16866257	19.57409078	42.23230318	0.652543759	0.097683549	0.690244364	0.401325269	1.537195608	1.292376501	1372.556141	396.3852822	11206.60735	9581.965469	2652.742989	14.69971867	2.594526247	6.660555518	1.000873957	10.25595572	1290.673991	1797.691896	1406.593676	1913.61158	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL125"	"PEL"	2018.0	63.0	5.0	2.0	1.0	1.374174261		10.23602344	5.032387303		0.100905939	0.264612893	0.078397232	0.144098078	0.695194506	0.090965625	336.9708093	457.9068719	5370.524452	5406.510316	1159.527491	2.021733512	0.629686344	3.183419379	0.249129049	4.062234772	789.8290445	1177.239911	850.6954989	1238.106366	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL13"	"PEL"	2018.0	133.0	15.0	10.0	1.0	5.722543872	5.81538338	32.38704859	17.8858896	56.08832157	0.257231633	0.044270755	1.125952978	0.217212665	2.880014101	1.185034307	626.1732366	40.03330439	14573.66169	15208.24643	639.74936	12.67026374	2.71415104	6.324788791	1.291933234	10.33087306	1764.554353	2737.610767	1864.582175	2837.638589	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL130"	"PEL"	2018.0	52.0	3.0	1.0	1.0	1.376980344		11.19273046	2.339492567				1.314163335	0.06281699			472.0469127	5.906428606	6396.985672	0.013353157	21.06130077	1.491192691	0.0	2.677522611	0.591415566	3.268938177	1367.276809	1864.428858	1461.231302	1958.383351	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL132"	"PEL"	2018.0	54.0	4.0	1.0	1.0	0.887884893		9.633286485	3.501553994				0.095861734		0.792023172		279.3800537	0.0	3042.367103	698.0992338	72.34958569	2.507959241	0.0	2.747314876	0.0	2.747314876	533.2733638	791.5818978	573.9709099	832.2794439	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL133"	"PEL"	2018.0	30.0	0.0	2.0	1.0	0.688723358		7.641072663	0.765056847				0.107160203		0.581563151		334.1972116	0.0	3817.219522		33.75497913		0.0	0.818959241	0.0	0.818959241	742.1610027	1058.993989	782.1835164	1099.016503	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL135"	"PEL"	2018.0	136.0	7.0	0.0	1.0	7.81516227	3.968594395	34.12642872	11.77161484	49.86663795			1.952704936	2.077793657	3.622731239		571.0441382	37.97316796	9806.760438	2341.661851	60.28115909	7.074650853	0.0	4.799374668	0.311186106	5.110560774	1796.351428	2444.818066	1939.054536	2587.521173	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL136"	"PEL"	2018.0	40.0	2.0	2.0	1.0	1.672079161		10.27996235	2.104851024				1.643858755	0.006012341	0.022208085		431.700395	3.68332753	5536.88198	0.125668638	37.15052112		0.0	3.529030898	0.0	3.529030898	1168.994219	1564.005688	1262.398568	1657.410037	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL137"	"PEL"	2018.0	36.0	2.0	2.0	1.0	1.192774835		10.00274078	0.542626484				0.264076241		0.928698595		295.2312946	4.68401898	3853.764761		32.79168178		0.0	2.217313856	0.0	2.217313856	819.970449	1117.493506	873.8510259	1171.374083	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL14"	"PEL"	2018.0	37.0	5.0	4.0	1.0	1.426326489		8.185003698	3.261328826				0.070778213	0.102795738	0.691390584	0.540404449	250.2783187	59.31592289	5025.608365	5148.048463	520.0667169	0.813248382	0.0	6.324541113	0.0	6.324541113	666.6063781	958.5312312	701.2803543	993.2052074	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL16"	"PEL"	2018.0	71.0	2.0	7.0	1.0	1.229689525		10.7660466	5.064321499			0.062201445	0.06040974	0.131037163	0.976038574	2.59512E-6	678.1796435	119.0540929	8812.119157	8655.523135	1844.370555	2.539107092	0.721982126	2.473227015	0.28785285	3.483061991	1142.506663	1587.998244	1234.000438	1679.492019	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL17"	"PEL"	2018.0	237.0	30.0	5.0	1.0	7.185310187	3.688749871	41.45030125	21.46019793	66.59924905	0.200457733	0.212813228	0.41132087	0.223827948	2.636319872	3.500441776	332.1300195	998.609135	10851.86916	11012.13796	888.5406498	20.68934583	1.478122393	8.637520896	1.143361224	11.25900451	1290.683529	1837.816155	1370.992529	1918.125155	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL18"	"PEL"	2018.0	30.0	6.0	4.0	1.0	0.855013909		3.509181821	4.740015386		0.018795176	0.012555557	0.122217027	0.146630878	0.553655549	0.00115972	1350.87371	171.0000072	10670.11462	10596.03476	2934.352266	2.732084401	0.0	2.246501666	1.026797987	3.273299653	1398.339339	1945.824722	1517.288143	2064.773525	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL19"	"PEL"	2018.0	67.0	9.0	7.0	1.0	1.778482281	0.799308155	10.473841	7.244688018	18.51783717	0.190998994	0.145998415	0.08166417	0.028774009	1.270976592	0.06007009	1871.914871	481.4834737	12816.35744	13231.75617	3854.731968	4.093700492	3.219696256	2.356793655	1.199605525	6.776095435	2025.706501	2667.113991	2192.636682	2834.044172	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL20"	"PEL"	2018.0	130.0	12.0	6.0	1.0	3.1992002	1.226734531	27.89585309	7.508226852	36.63081447	0.084378712	0.154137377	0.197242195	0.150044769	2.510505297	0.088960087	972.0990279	221.9269015	13950.73753	14257.71526	2037.415376	4.821752706	6.38763973	5.557303493	0.903750358	12.84869358	1602.573802	2412.270898	1719.65461	2529.351705	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL21"	"PEL"	2018.0	72.0	5.0	1.0	1.0	1.302490774		12.51300717	4.738757495			0.222023409	0.047176674	0.133432803	0.899857856		227.9577708	64.95205177	5049.644207	5166.403828	174.270413	2.56466418	0.0	4.880037592	0.0	4.880037592	632.8801117	951.5817801	687.1799558	1005.881624	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL23"	"PEL"	2018.0	15.0	2.0	1.0	1.0	0.315608556		3.106862157	0.895006383			0.044682874	0.013081924	0.049496245	0.208347509		166.5941626	64.59964086	2357.561931	2221.550627	68.90660821	0.719730688	0.0	1.453638331	0.0	1.453638331	348.3079567	502.8329649	371.4180893	525.9430975	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL27"	"PEL"	2018.0	156.0	25.0	4.0	1.0	7.725160566	7.507171449	18.16455175	32.42000089	58.09172409		0.041914017	2.657520601	0.185154019	0.751215039	4.079712562	491.8021206	181.8298393	6377.194854	5835.526916	1439.887904	28.61115799	0.0	7.607384182	0.541083182	8.148467364	954.0112655	1266.671054	1046.919911	1359.5797	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL28"	"PEL"	2018.0	81.0	11.0	4.0	1.0	1.665570466		11.74576976	6.67346104		0.260410249	0.344244008	0.022911253	0.264731261	0.773273717	3.0435E-11	1114.648157	332.6588946	9893.358536	10402.55479	2765.951732	4.430148237	0.0	5.593353628	0.74646047	6.339814099	1585.053601	2254.589885	1723.041819	2392.578103	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL29"	"PEL"	2018.0	82.0	9.0	8.0	1.0	1.836699357	1.16816161	12.26302563	7.234067726	20.66525496		0.093768689	0.067848241	0.459325978	1.199686581		462.8646659	75.11817352	7911.608687	7791.079677	1459.81741	5.373191638	0.0	11.62583937	0.0	11.62583937	982.4805875	1416.843082	1055.16529	1489.527784	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
