Schoolid	Entropie500m	City	SUMIntersection	PropIntersectionKm	NbrSchools	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"CAL165"	0.273826610502025	"CAL"	33.0	4.7	2.0					3.0	1253.42994345166	1124.45502449986	0.0	0.0	6.95306597334589	6.95306597334589	0.403983060564208	55.5373559872749	226.726106892938	264.101955500055		0.032675334837926	5.65476964548E-4	0.027306062587797	0.343436189402752		2018.0	0.0	0.0	0.0	0.0	155.901651729254	191.75141082835	182.789940088713	218.639699187809	0.0	1.224414395	0.0	0.0	0.0	0.0	2.0	1.0	0.0
"VAN67"	0.425353361375976	"VAN"	45.0	6.0	2.0					2.0	753.598367381727	792.133820611324	0.0	0.425946134323292	7.08444258163681	7.5103887159601	0.335922734712761	72.0674306449987	152.684811696534	55.1202487868297		0.047769355331236	0.013780158452463	0.025689643525379	0.248683577781319		2018.0	1.30624500735917	0.0	0.0	1.30624500735917	79.2809027438084	137.782710251153	83.6809612245236	142.182768731869	0.0	0.61547224259	1.0	0.0	4.0	0.0	2.0	0.0	0.0
"CAL163"	0.231713341293719	"CAL"	29.0	4.2	1.0					13.0	6042.32705154384	5715.22368609049	0.0	0.0	6.91705689952259	6.91705689952259	0.42184182155404	720.431048698621	198.265006372972	3564.97331478791		0.017751645023869	0.010897776956501	0.01544958037717	0.377413463829689	1.23143781627E-4	2018.0	0.456437110239398	0.0	1.10624190713495	1.56267901737435	270.85486139242	373.655187928132	322.344512903704	425.144839439416	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"VAN68"	0.240561471264714	"VAN"	58.0	6.3	1.0					8.0	4440.14224449851	4104.65970184317	0.0	1.74575223465141	7.48134095632571	9.22709319097713	0.41882737257016	182.603207353696	421.937665832795	2422.49731732093			6.10530320534E-4	0.017309193006128	0.365659795609775	0.035247845825617	2018.0	1.27511236559634	0.0	0.6416035523347	1.91671591793104	282.40116682951	364.742901986034	322.264645965666	404.606381122189	0.0	0.76351865471	3.0	0.0	22.0	0.0	0.0	1.0	0.0
"VAN69"	0.270853867704571	"VAN"	66.0	6.7	1.0					1.0	2203.56515905663	2168.32610248519	0.0	2.12535210279602	7.6638716012421	9.78922370403812	0.340983707437092	108.993045372002	171.352745226156	453.856273934204		0.01212326306565	0.009946689838933	0.023040674226947	0.295873075700094		2018.0	0.0	0.0	1.4104615601734	1.4104615601734	239.778033361557	350.807981941308	257.420134282617	368.450082862369	0.0	0.033244751792	0.0	0.0	2.0	0.0	0.0	1.0	0.0
"CAL157"	0.262273006152027	"CAL"	29.0	4.5	1.0					1.0	1247.99976596373	1081.48396433355	0.0	0.0	6.37636798371904	6.37636798371904	0.381389694709777	30.8322812468764	203.430565967004	145.494825245842		0.031210431741184	2.87559076806E-4	0.022782667761019	0.327109031390687		2018.0	0.0	0.038794994834431	0.0	0.038794994834431	113.365457401355	136.180701654965	134.576502436106	157.391746689715	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"VAN70"	0.17573004954998	"VAN"	49.0	6.2	1.0					3.0	2418.78108693564	2324.14634949818	0.0	1.05117705027187	6.90360887757433	7.95478592784621	0.328963907752808	88.6660103094284	274.511408839715	685.278923099917		2.1304117455E-5	0.004667692305405	0.024859594849088	0.299415300153758		2018.0	1.13627287783335	0.0	0.0	1.13627287783335	279.747822016122	423.187267050187	308.405170054693	451.844615088758	0.0	0.76133244993	1.0	0.0	3.0	0.0	0.0	0.0	0.0
"VAN71"	0.501412859377318	"VAN"	31.0	4.4	1.0					1.0	1351.31004532912	1320.88352205718	0.0	1.86786310930037	5.2580350334583	7.12589814275868	0.37568028742416	99.1524473410121	252.046148048501	214.226634484107		0.019317004486435	0.01437647259212	0.136739079008779	0.205247739657459		2018.0	1.50242282979275	0.0	0.0	1.50242282979275	209.098808604258	319.833594409484	214.755473310396	325.490259115622	0.0	0.10558503479	1.0	0.0	2.0	0.0	0.0	0.0	0.0
"CAL153"	0.277925706434922	"CAL"	21.0	5.2	1.0					3.0	578.711134948957	608.964839997574	0.0	0.0	4.00445287025132	4.00445287025132	0.259243364067686	2.09402371790466	153.449277408529	0.763987844818255		0.005261860255846	0.001056596328243	0.015923410256159	0.224767484323763		2018.0	0.0	0.36120813205573	0.0	0.36120813205573	96.6480925367126	138.53267374229	98.054318160529	139.938899366107	0.0		0.0	0.0	0.0	0.0	4.0	1.0	0.0
"VAN72"	0.395420493107752	"VAN"	44.0	6.4	1.0					5.0	1784.53575857252	1741.84604842908	0.0	1.82615536915927	5.09690861005819	6.92306397921747	0.289333308644288	46.2144235931562	96.3177827349098	510.457870735902		0.01782805828797	0.006530911994903	0.002400773245205	0.223082254946968	0.039491313430642	2018.0	0.00569653538117	0.0	0.0	0.00569653538117	197.793485377734	337.300520131634	214.646825032168	354.153859786069	0.0	0.4555348053	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"VAN73"	0.442258429609914	"VAN"	55.0	6.0	1.0					2.0	1438.64919335694	1512.23174490371	0.0	1.84948625637173	7.38243024191019	9.23191649828193	0.383089750934128	127.329194721489	155.151974238831	195.041205560782		0.025986412553019	0.029972622088149	0.045371133904971	0.281759575588809		2018.0	0.0	0.0	0.594780072352448	0.594780072352448	167.557518813698	265.892401689298	172.623772449779	270.958655325379	0.0	0.72353599473	0.0	0.0	3.0	0.0	3.0	0.0	0.0
"CAL150"	0.726497098485331	"CAL"	26.0	5.9	3.0					2.0	406.641020800625	396.022865528002	0.0	0.0	4.39232300262823	4.39232300262823	0.367472608126792	12.5675090963031	140.389104398315	60.5902029163697		0.01068792720292	0.053616683588054	0.045430193425018	0.150662204856329	0.10305683839158	2018.0	0.0	0.48066038128884	0.0	0.48066038128884	35.5837865054019	50.4593393093982	44.2829282093437	59.15848101334	0.0	0.76870005621	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"VAN74"	0.544745752288278	"VAN"	49.0	7.0	2.0					3.0	1687.75715413767	1826.42434437989	0.0	0.727508420542473	6.31769938169377	7.04520780223624	0.40896290832414	160.895820689598	104.721176978571	301.333650130458		0.109740553782277	0.006690931124939	0.072297024075297	0.220234403052588		2018.0	1.73543168532222	0.0	0.0	1.73543168532222	153.528261802777	259.759952899582	165.455829058862	271.687520155666	0.0	0.80103114149	3.0	0.0	7.0	0.0	4.0	1.0	0.0
"VAN75"	0.314454381287356	"VAN"	45.0	5.0	1.0					1.0	1294.13027106137	1241.55657260218	0.0	0.45316895811752	8.49626390193083	8.94943286004835	0.391188387495673	88.3883002337696	98.1316415030466	65.6456021276839		0.02011138233664	0.00392723916173	0.045870699572493	0.3212790416285		2018.0	0.949698902206839	0.0	0.0	0.949698902206839	141.872714619027	236.849455951483	153.34645116139	248.323192493845	0.0	0.4564278346	1.0	0.0	1.0	0.0	1.0	0.0	0.0
"VAN76"	0.451505632022581	"VAN"	56.0	7.9	1.0					4.0	1717.30666159564	1704.19119441834	0.0	2.11546180147922	4.95076466274687	7.06622646422609	0.266707650041631	95.1487772651088	107.313462188128	368.225024708156		0.007073141261743	0.036649839300898	0.034432301830146	0.188552364624829		2018.0	0.473565058672503	0.0	0.061161582735112	0.534726641407615	189.510990398315	277.690470322103	200.226080329409	288.405560253198	0.0	0.78534445326	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL132"	0.21530798275878	"CAL"	17.0	6.1	1.0					0.0	461.066638425639	420.264356798969	0.0	0.0	2.78016542991877	2.78016542991877	0.162853992691916	32.7853398063624	99.4513438784568	90.59549055592		3.79383912224E-4	6.091044755E-6	0.02255558708433	0.139912932397418		2018.0	0.0	0.0	0.0	0.0	70.8168795706306	91.9134234592645	74.7663346217026	95.8628785103365	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0
"CAL131"	0.3670589811935	"CAL"	30.0	4.4	1.0					4.0	1362.09396538074	1289.53211845706	0.0	0.906048090714812	5.8814339203533	6.78748201106811	0.397903210253461	124.061337996563	202.082826933809	352.653921197207		0.008947776509397	0.00911748602547	0.081997445495716	0.297840500986003		2018.0	0.952921353575301	0.251458378359211	0.192165336390253	1.39654506832476	157.696077305849	200.321598896203	171.678326025713	214.303847616066	0.0	0.67546936975	0.0	0.0	0.0	0.0	3.0	2.0	0.0
"CAL13"	0.273796439234799	"CAL"	18.0	4.5	1.0					1.0	738.989083393898	732.454473996786	0.0	0.0	3.97851045494866	3.97851045494866	0.296855769934035	19.0709690697108	3.16231164108657	14.9648273430702			0.008445489890011	0.042010701331022	0.246399576082442		2018.0	0.0	0.030629199871026	0.0	0.030629199871026	85.6412212288137	127.370183230266	90.5245253124977	132.25348731395	0.0		0.0	0.0	0.0	0.0	1.0	1.0	0.0
"CAL127"	0.305358831609748	"CAL"	17.0	4.5	1.0					0.0	932.02648561288	947.768121637603	0.0	0.0	3.81655323835219	3.81655323835219	0.262883508845815	43.0207127940442	0.064240880253342	0.0			0.015090688347087	0.033619747371	0.214173073393729		2018.0	0.0	0.367310380531002	0.0	0.367310380531002	126.239236124962	171.948449891865	128.965676093146	174.674889860049	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL124"	0.221504670955226	"CAL"	21.0	3.8	1.0					4.0	1192.95866726261	1015.10556871507	0.0	0.0	5.48397418863556	5.48397418863556	0.343214152782913	53.9057399408309	210.259398007553	212.210428654531		0.006357966869949	0.002042006073277	0.031215468640552	0.303598707128944		2018.0	0.0	0.164904655994088	0.814552438641928	0.979457094636016	159.242099057495	191.782984949795	179.989714756307	212.530600648607	0.0	0.10352190808	0.0	0.0	0.0	0.0	1.0	3.0	0.0
"CAL122"	0.254309032149012	"CAL"	26.0	4.4	2.0					1.0	1374.7612940448	1197.0607004094	0.0	0.0	5.92933316418177	5.92933316418177	0.391846582909011	33.2709587753909	190.747791233274	97.1552187061416		0.041409575229081	5.2757308506E-5	0.014747520432023	0.335636727983479		2018.0	0.0	0.0	0.0	0.0	296.754905911531	376.278658986126	316.851291636822	396.375044711417	0.0		0.0	0.0	0.0	0.0	1.0	1.0	0.0
"VAN88"	0.3992278926165	"VAN"	9.0	5.7	1.0					0.0	40.7914931789597	45.0968084483741	0.0	1.12953160182315	0.461607383287275	1.59113898511043	0.15897743576347	2.66060087958566	8.52521161502106	3.43252475424172		0.031039614350892	0.006191567145849	0.116958649166291	0.004787607779626		2018.0	0.0	0.0	0.0	0.0	3.00543013520313	6.34654893008806	3.3731108806598	6.71422967554473	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"VAN90"	0.293742005436854	"VAN"	87.0	8.4	2.0					5.0	5024.13965315099	4693.04436745073	0.0	1.38350234494399	8.92719970466298	10.3107020496069	0.398481399549733	247.434442187327	490.84805841406	2716.3789786061		0.021851880460247	0.002338567684982	0.040758478440553	0.333532473364084		2018.0	1.22657590087687	0.0	0.0	1.22657590087687	376.009400612694	457.013677565015	435.625141545232	516.629418497553	0.0	0.90151731494	9.0	0.0	9.0	1.0	1.0	0.0	0.0
"CAL113"	0.66930144252151	"CAL"	20.0	5.9	2.0					1.0	670.098658536666	662.742916202789	0.0	0.0	3.37604956918278	3.37604956918278	0.234694763102307	14.5667860666642	28.7551251149824	52.3771647461175		0.046339882286861	1.76072451558E-4	0.044171260261183	0.104004059212288	0.040003483095717	2018.0	0.0	0.0	0.49907553229907	0.49907553229907	59.7225978441313	90.0424754546233	67.0092702566358	97.3291478671278	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"VAN93"	0.352842065661796	"VAN"	50.0	8.6	2.0					4.0	2030.66404812891	1839.50106375429	0.0	0.438604716133047	5.39888695372592	5.83749166985897	0.255152976812852	75.8698721620329	430.372772910899	910.322159332976		0.015550628648144	5.48793982123E-4	0.040899772205891	0.197683598082019	4.70180168605E-4	2018.0	0.584072295206794	0.0	0.0	0.584072295206794	215.987700926175	271.958214653062	235.303840039816	291.274353766703	0.0	0.42719405942	5.0	0.0	9.0	0.0	0.0	0.0	0.0
"CAL109"	0.355170705507762	"CAL"	14.0	3.4	2.0					2.0	1424.40004189333	1390.87935339679	0.0	0.0	4.08055729081598	4.08055729081598	0.306424087058418	97.4947081676256	24.6229280527195	87.9219989776693		0.025189639963575	3.60733188886E-4	0.04399653259442	0.236876040500854		2018.0	0.0	0.229520492331716	0.0	0.229520492331716	243.080767847116	322.30590221023	266.53337238975	345.758506752865	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"VAN95"	0.557725645863741	"VAN"	18.0	8.19999999999999	1.0					1.0	353.660469825856	353.519928397455	0.0	0.116042279117916	2.06702512193465	2.18306740105257	0.132423999608771	0.393235131169526	0.247215143445131	104.457246873675			0.004402510227544	0.043833267702957	0.067370237000061		2018.0	1.61541052219386	0.0	0.0	1.61541052219386	33.7287999037495	48.4288784077662	35.945303659958	50.6453821639746	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL107"	0.209213172364153	"CAL"	13.0	5.0	1.0					0.0	966.537722329313	975.983135993321	0.0	0.0	2.60535225002422	2.60535225002422	0.176206919703001	67.3216287397834	5.61746979405048	36.1140798437847		0.01107618481668	0.001702685782725	0.004569417690749	0.158858628618615		2018.0	0.0	0.297421993484568	0.0	0.297421993484568	176.430308585395	240.221888813778	190.475696258556	254.267276486938	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL104"	0.270967201398717	"CAL"	16.0	5.0	1.0					0.0	861.470335781296	802.910857703651	0.0	0.0	3.18683100944906	3.18683100944906	0.236441530384486	66.0643626392483	15.2410830488093	54.6381296764414		0.020381973271077	0.001720253557341	0.01162066212641	0.202718640653502		2018.0	0.0	0.103777815698857	0.0	0.103777815698857	113.30949284514	159.683544965101	124.412057570351	170.786109690312	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"VAN97"	0.143138434078544	"VAN"	26.0	5.8	1.0					6.0	2031.06826111502	1988.39970902374	0.0	0.97475854554512	3.46981766464572	4.44457621019084	0.212080391003631	129.866482344443	300.999064174468	934.262391347472		6.6119064747E-5	0.006812366427687	0.006347840544182	0.19885406249487		2018.0	1.31572224660102	0.0	0.010263605514125	1.32598585211515	148.359226760015	201.963126679787	167.448592865135	221.052492784906	0.0	0.64642427487	3.0	0.0	4.0	0.0	0.0	1.0	0.0
"CAL103"	0.364398273623686	"CAL"	23.0	5.3	1.0					1.0	1279.34540126426	1206.16395440301	0.0	0.0	4.31131997764242	4.31131997764242	0.294990764535174	114.672655549448	1.22631892175239	81.2429600249001	2.8866139521E-5	0.0082916259041	8.10304296876E-4	0.076209379025616	0.209650591248482		2018.0	0.0	0.441285002360969	0.0	0.441285002360969	213.189693347995	297.247487816565	229.512297103216	313.570091571786	0.0		0.0	0.0	0.0	0.0	1.0	1.0	0.0
"VAN98"	0.465450699841975	"VAN"	25.0	5.6	1.0					2.0	549.977123887153	511.8136469661	0.0	1.1681207859603	3.29267843150829	4.4607992174686	0.213304378264561	21.6603932275958	72.670925903924	76.8900450426856		0.035215888635183	0.007198131204376	0.022889728115419	0.147767717696161		2018.0	0.0	0.0	1.03025667086132	1.03025667086132	60.0894174872752	99.1016758144215	61.4603597585868	100.472618085733	0.0	0.086258635501	0.0	0.0	1.0	0.0	2.0	0.0	0.0
"CAL100"	0.518303837476309	"CAL"	18.0	4.5	2.0					1.0	1270.07158242272	1201.89982978788	0.0	0.0	4.0089986449729	4.0089986449729	0.32708471443555	93.1327705562798	8.53043857217652	61.1040836382753		0.030150298474665	0.0023219646005	0.05527020780113	0.217339469738482	0.022002766307285	2018.0	0.0	0.490372272426403	0.0	0.490372272426403	199.381922423931	265.366568060281	218.180721812645	284.165367448995	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"VAN99"	0.202985348032545	"VAN"	71.0	7.2	1.0					1.0	3506.1967411294	3342.82893124379	0.0	1.14072020894088	8.78249483650703	9.92321504544792	0.390965516011629	91.3871873869343	662.648243102086	1502.61657763183		0.026908707854528	2.2526766661E-5	0.013027503541622	0.351006783374037		2018.0	1.49323147791801	0.0	0.0	1.49323147791801	370.872833366744	451.758360474326	425.656290619511	506.541817727093	0.0	0.39596271664	7.0	0.0	12.0	0.0	1.0	1.0	0.0
"PEL34"	0.096395223366238	"PEL"	32.0	9.8	1.0	0.01	0.31	5.0	1.525	0.0	683.707543003531	722.706220833484	0.0	1.42084544034405	1.85759268065653	3.27843812100058	0.177691897028577	24.0872238310436	0.0	5.8545699831126			5.4235008301E-5	0.008054558275649	0.169583109363257		2018.0	0.0	0.335957405073325	0.0	0.335957405073325	91.6557972186396	143.439662774028	97.5466299403072	149.330495495696	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL137"	0.057235387515428	"PEL"	17.0	4.9	1.0			1.0	0.288	2.0	672.477983048724		0.0	0.0	3.47027583514514	3.47027583514514	0.208167300948806	51.5089518930938	0.817602411001489	5.72321687701042			0.004874910878921		0.203292386601129		2018.0	0.0	0.638448430432799	0.0	0.638448430432799	143.08042192526	194.998175023855	152.482849651777	204.400602750372	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL3"	0.473382693890878	"PEL"	23.0	6.4	1.0	1.158	32.0399999999999	1.0	0.277	4.0	1356.34099307613	1350.75780213463	0.0	1.55547266410632	2.05882557702632	3.61429824113264	0.221053267405523	62.9208127017569	17.9454106651709	201.597250738893	0.016727839736444		0.010515781503542	0.014483628154068	0.164395024207041	0.014930994588841	2018.0	0.0	0.762913029063147	0.0	0.762913029063147	169.380235002033	243.465392262847	189.452663933471	263.537821194284	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL132"	0.020941892020089	"PEL"	27.0	5.2	1.0	0.532	10.33	2.0	0.388	0.0	1738.77486982283	631.284811691152	0.0	0.763087408451144	4.38710520274792	5.15019261119906	0.282323986346711	135.180986255712	0.0	61.5056804585172			0.001908327128398		0.280415666342827		2018.0	0.0	0.162441424000905	0.0	0.162441424000905	280.992741607665	415.652588354046	307.373235311967	442.033082058348	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL20"	0.34409275264859	"PEL"	19.0	4.4	1.0	0.638	14.65	2.0	0.459	2.0	1302.84625429771	1342.13769851102	0.0	1.61952136462773	2.73489202610694	4.35441339073467	0.298137479614583	39.006372553915	18.1236079902625	128.975165593708		0.024212140812541	0.00270859666793	0.03298944007568	0.238227314799241		2018.0	0.524600120363683	0.606542745078579	0.244032054186547	1.3751749196288	139.493616368612	220.105357358231	149.373191550297	229.984932539916	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL69"	0.109632170439497	"PEL"	14.0	4.7	1.0			1.0	0.339	1.0	744.973513499858	764.234515499119	0.0	0.42808666228302	2.52496414894912	2.95305081123214	0.184851733167364	5.02810490129671	9.81312563670836	31.8403944553707		0.009438019863664	1.29046964983E-4		0.175154612386582	1.30064284379E-4	2018.0	0.0	0.0	0.0	0.0	86.4755260244274	138.414786600839	91.77014930002	143.709409876431	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL65"	0.298093759959363	"PEL"	14.0	4.4	1.0	0.663	20.93	3.0	0.947	1.0	533.150548840769	583.457202361551	0.0	0.662974704481644	2.50404653175582	3.16702123623747	0.201186413907301	8.60746630433948	2.6020894316505	1.61099120872652			0.025317294423648	0.010772756773762	0.165096353179885		2018.0	0.0	0.567455588668124	0.0	0.567455588668124	50.4872616065845	88.0941789054301	52.9574521086488	90.5643694074944	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL66"	0.37595684129234	"PEL"	18.0	5.4	1.0			1.0	0.303	1.0	784.406114450693	830.688081935595	0.0	0.633157612215999	2.67257700825435	3.30573462047035	0.211094706774165	33.3196017199172	7.07554282965567	45.2684395700058		0.065480431318641		0.005576305450489	0.140037969698277		2018.0	0.0	0.332396544085554	0.0	0.332396544085554	100.599228272267	157.60418282128	110.651982365145	167.656936914158	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL47"	0.290582966182885	"PEL"	19.0	4.9	1.0					1.0	987.867770889541	998.146760497315	0.0	0.459271563762707	3.43389394287709	3.8931655066398	0.293384647846403	5.46274620771381	16.1822916435814	77.349212743701	0.004404331771079	0.012782301337386	6.5685654585E-4	0.025962502576134	0.249578653677002		2018.0	0.0	0.383465947966921	0.0	0.383465947966921	108.855238584255	154.111432200528	118.340885479165	163.597079095439	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL136"	1.90952786618E-4	"PEL"	14.0	3.7	1.0			2.0	0.532	1.0	658.701222948549		0.0	0.058517342108568	3.69795237603508	3.75646971814364	0.214357328375994	35.9172562527257	1.4444776711565	3.17767014067609			0.214357326894235				2018.0	0.0	0.728059945383111	0.0	0.728059945383111	131.466381689968	180.67325423436	140.397626824497	189.604499368889	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL57"	6.33629713016E-4	"PEL"	3.0	3.6	1.0					0.0	179.963834919367	172.942237938843	0.0	0.0	0.840338598367381	0.840338598367381	0.058255711934872	3.50865694599597	2.24725368084987	1.33029147750666					0.058255711068079		2018.0	0.0	0.0	0.0	0.0	28.1381437803283	44.9022427316861	29.3306588331138	46.0947577844716	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL135"	0.298531402022832	"PEL"	21.0	4.9	1.0					0.0	275.146025814871	0.265321225440869	0.0	0.315311717936352	3.95182469458352	4.26713641251987	0.272653310070872	14.5633393987652	1.10938185181592	0.354296215474417			0.011250603298146	0.039766371750801	0.22163633382554		2018.0	0.0	0.074653293042519	0.0	0.074653293042519	49.734750688544	66.4362655682604	53.6444072468672	70.3459221265837	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL43"	0.154001542334694	"PEL"	18.0	5.4	1.0	0.313	9.46	1.0	0.302	1.0	988.654653402191	970.393942847814	0.0	1.17328903099582	2.13503109730937	3.30832012830519	0.196340762210397	21.0617785925733	0.0	10.6793678831006	0.001834880511031		0.013250887193741		0.181254992216842		2018.0	0.0	0.662028315639039	0.0	0.662028315639039	151.25552925422	211.058179203039	168.347346010942	228.14999595976	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL39"	2.2997602551E-4	"PEL"	9.0	4.7	1.0					0.0	294.656755503027	285.780545999846	0.0	0.0	1.89881944768151	1.89881944768151	0.175285404898925	6.98857791276615	43.7924274080502	3.76162316051431					0.175285403362902		2018.0	0.0	0.034516499387339	0.0	0.034516499387339	53.6887692903137	76.1193930307852	58.6083017795396	81.038925520011	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL23"	0.263355049414438	"PEL"	16.0	4.5	1.0	0.005	0.14	1.0	0.279	3.0	1349.45106684274	1498.59256502232	0.0	1.2543134389705	2.3283249899498	3.5826384289203	0.222170829075376	112.967416187885	34.4684863167597	104.240273091586		0.02367810141181	1.60059533906E-4	0.009167100139448	0.189165559407175		2018.0	0.0	0.199286515076792	0.0	0.199286515076792	185.853352403603	276.413853168345	194.752004750937	285.312505515679	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL6"	0.150438510116497	"PEL"	10.0	4.7	1.0					0.0	335.731508308839	336.662323583985	0.0	0.38455224152379	1.75886864468986	2.14342088621365	0.143355169082804	0.001013952658643	48.6108830729061	5.83190577360723		0.001688757173234		0.008712761917558	0.132953649028013		2018.0	0.0	0.0	0.0	0.0	49.7771587900172	72.9185106783481	53.0712777574561	76.212629645787	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL130"	0.152465267137772	"PEL"	7.0	3.4	1.0	0.608	29.1999999999999	1.0	0.48	2.0	533.186875701008	0.978157488697193	0.0	1.64239463592148	0.439518030970656	2.08191266689214	0.164342699922585	37.7653438359948	0.799026771738834	2.39019897217723			0.149992015131795	0.014350683939181			2018.0	0.0	0.590809336239443	0.012422531948619	0.603231868188062	107.741016382306	150.026251297063	114.557867754844	156.843102669601	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL27"	0.317653740269991	"PEL"	16.0	5.3	1.0	0.233	7.75	2.0	0.665	2.0	597.14020201823	617.705294196021	0.0	1.47311420973934	1.53522105710446	3.0083352668438	0.191375740175847	31.5838170611146	42.5277621033917	40.9646829000372			0.001473906812751	0.01003626949871	0.15603735913214	0.023828206349368	2018.0	0.0	0.595871012185967	0.354714027636844	0.950585039822811	59.6211561002233	92.2767181749669	68.8922183631735	101.547780437917	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL18"	0.549940093778958	"PEL"	4.0	5.6	1.0			1.0	1.39	0.0	368.968295960637	391.931761644314	0.0	0.552796715084569	0.166765962167537	0.719562677252106	0.05524533250254	17.8162623777983	6.44359008734861	14.5187394279606		0.003668720277769	0.01047648776324	0.007523259087759	0.033576863976562		2018.0	0.0	0.104478229277407	0.0	0.104478229277407	43.9400876571417	63.9875212212132	47.4464991025815	67.493932666653	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL51"	0.056285403822312	"PEL"	17.0	4.4	1.0	0.105	2.69	1.0	0.256	0.0	1987.67142151137	2010.69959337348	0.0	0.969363083967364	2.93588002432761	3.90524310829498	0.238356678313984	129.489289777839	0.0	29.6673262601481			0.005466469901758		0.23289020478355		2018.0	0.0	0.096744012705323	0.804546563499032	0.901290576204356	343.435387589206	493.275822835905	368.782408395167	518.622843641866	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL121"	1.41013781344E-4	"PEL"	61.0	8.3	1.0	0.272	3.71	1.0	0.136	6.0	2170.07008720398	617.876460548621	0.0	1.09615774437242	6.23964475083648	7.3358024952089	0.297434652131219	245.194915943922	0.0	52.3223423675996					0.297434655028426		2018.0	0.0	0.775683297869099	0.711391425895287	1.48707472376438	477.526311804038	602.815859822211	528.584008714066	653.873556732239	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL55"	1.84669027292E-4	"PEL"	14.0	4.5	1.0			2.0	0.642	0.0	1718.35907643787	1797.51223069637	0.0	0.92641271331309	2.18663777681636	3.11305049012945	0.222255664514898	230.077241435728	0.0	198.59309412598					0.222255658926901		2018.0	0.0	0.071710351972177	0.0	0.071710351972177	277.351028626504	398.426459687355	298.496596300388	419.572027361239	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL84"	0.596364072644274	"PEL"	9.0	3.6	1.0	0.404	16.35			1.0	226.419457029965	221.198176495236	0.0	0.396379106925512	2.07418216572677	2.47056127265228	0.170281455717241	5.10784999150394	13.1621897190863	8.47803836848479		0.041909769533341	0.012743285636615		0.090112558364335	0.025515841989716	2018.0	0.0	0.708068316399157	0.0	0.708068316399157	28.5187834664173	40.9960894420899	31.5536572292925	44.0309632049651	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
