Schoolid	Entropie1000m	City	SUMIntersection	NbrSchools	PropIntersectionKm	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumParkkm	SumReskm	SumComkm	SumIndkm	SumOpenAreakm	SumGouvkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"LAV4401"	0.241947144	"LAV"	145.0	4.0	6.3	5.164	22.49	1.0	0.044	2.0	6857.078632	6774.210131	0.0	7.769737115	15.19507895	22.96481606	1.21887838	241.9910148	380.9465686	1014.515801	0.074413402	1.086063944	0.016277876		0.024982095	0.017141061	2019.0	0.034198858	0.0	0.0	0.034198858	856.3605197	1245.785488	907.7280301	1297.152999	0.0	0.315556529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2746"	0.174455214	"LAV"	88.0	3.0	5.6	1.787	11.44	2.0	0.128	6.0	3151.628852	3153.505121	0.0	3.549121866	12.0661732	15.61529506	1.110704249	54.48151971	275.545371	258.579848	0.005986138	1.027805414	0.007637818		0.014685985	0.054588883	2019.0	0.0	0.0	0.0	0.0	481.3091435	634.0051453	516.7616103	669.4576121	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2747"	0.421818698	"LAV"	46.0	3.0	3.9			1.0	0.085	0.0	3514.219038	3529.613654	0.0	0.921021309	10.79179147	11.71281278	0.880467471	43.19208029	183.744055	130.7122997	0.027512372	0.637104265			0.169400925	0.04531129	2019.0	2.564316185	0.0	1.703966559	4.268282743	523.5688041	694.7418957	569.9707887	741.1438804	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2748"	0.147208615	"LAV"	65.0	2.0	3.9			1.0	0.06	1.0	4110.840413	3875.849184	0.0	1.209862616	15.59357354	16.80343616	1.301229476	81.13367362	223.0931395	132.7593102	0.006476024	1.227238223			0.035003767	0.022570403	2019.0	0.596191155	0.0	1.109070295	1.70526145	726.0653004	997.8373393	766.8536853	1038.625724	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2751"	0.358209396	"LAV"	76.0	1.0	4.6	1.177	7.13	1.0	0.061	3.0	3211.935576	3175.446603	0.040654755	4.073348409	12.38883717	16.50284033	1.354218561	58.70102075	147.7030349	192.1210788	0.029150795	1.087842596			0.160227306	0.010681142	2019.0	0.509811568	0.0	2.263765949	2.773577517	401.7505586	603.2978003	423.2363314	624.7835732	0.0	0.125615762	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2752"	0.30556513	"LAV"	123.0	2.0	5.5	1.988	8.9	4.0	0.179	3.0	5678.026006	5584.002641	0.0	5.165152408	17.16482913	22.32998154	1.367130655	107.9085059	88.90089812	405.5767159	0.070803337	1.168009954	0.022215735		0.082148608	0.023953021	2019.0	0.963014603	0.0	4.144621686	5.107636289	826.3609187	1163.248002	868.1604623	1205.047546	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2754"	0.217011771	"LAV"	119.0	2.0	5.6	2.446	11.61	2.0	0.095	4.0	4513.423587	4441.362165	0.0	4.267175666	16.79618253	21.06335819	1.170146464	124.5079076	208.0731966	273.4332598	0.048406714	1.056519003			0.039630332	0.025590416	2019.0	0.136974522	0.0	4.107964396	4.244938918	592.7920956	867.7903686	622.9927793	897.9910523	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2755"	0.245845839	"LAV"	137.0	2.0	5.4	1.941	7.62	2.0	0.078	3.0	5878.265938	5860.119798	0.0	6.848720522	18.63051365	25.47923417	1.488457009	62.73923178	84.52370711	211.0782385	0.048000787	1.314057643			0.094213754	0.032184826	2018.0	0.0	0.0	5.317062546	5.317062546	704.7057781	1035.279465	746.3651651	1076.938852	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2756"	0.214861647	"LAV"	129.0	2.0	5.4	1.371	5.76	2.0	0.084	3.0	5570.397222	5557.506834	0.0	5.475280611	18.32455265	23.79983326	1.340918724	64.33915387	63.85778704	258.1362467	0.048000787	1.213031906			0.047701202	0.032184826	2018.0	0.0	0.0	3.465299358	3.465299358	666.8312818	972.9759705	705.720167	1011.864856	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2757"	0.146395093	"LAV"	94.0	1.0	5.1	3.613	19.6	3.0	0.163	2.0	5934.021619	5609.115489	0.027965077	6.200742616	12.20340071	18.4321084	1.112188813	133.0408408	68.54554516	153.5925101	0.011490578	1.043004165		0.009964437	0.047729631		2019.0	1.294623378	0.0	1.17553927	2.470162648	1246.097241	1701.258179	1319.054527	1774.215464	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"LAV2759"	0.352062667	"LAV"	132.0	10.0	6.0	6.301	28.5	4.0	0.181	3.0	4801.155442	4468.839767	0.856447074	6.11665702	15.13354163	22.10664573	1.53620798	141.3698733	613.2866181	752.4632298	0.08204079	1.267953336			0.024029527	0.055408321	2019.0	1.646750598	0.0	0.815844159	2.462594757	646.8014273	920.9169935	692.5561018	966.671668	0.0		0.0	0.0	2.0	0.0	0.0	0.0	0.0
"LAV2761"	0.321117484	"LAV"	112.0	4.0	6.0	4.463	24.05	4.0	0.216	3.0	4181.240898	3880.957881	0.818056473	4.544771447	13.19058443	18.55341235	1.371362467	105.1394883	651.5114564	660.9444828	0.056815039	1.133196331			0.012819636	0.013333278	2018.0	2.736140299	0.0	0.70913467	3.445274969	511.6741599	736.8426246	549.3978869	774.5663516	0.0		0.0	0.0	2.0	0.0	0.0	0.0	0.0
"LAV2762"	0.276262397	"LAV"	72.0	1.0	5.7	1.079	8.61	1.0	0.08	1.0	2258.665488	2100.400967	0.0	1.28651991	11.24001357	12.52653348	0.868528017	23.68880446	344.7316246	153.4820268	0.037535929	0.758113653			0.026892592	0.005735867	2019.0	1.749926997	0.0	0.299550875	2.049477872	291.6458366	385.4230735	307.7140989	401.4913358	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2764"	0.225157048	"LAV"	79.0	4.0	4.9	0.391	2.43	3.0	0.186	3.0	4011.513378	4029.720389	0.0	2.403912174	13.71187728	16.11578945	1.412322555	79.3507292	211.7219536	568.0655505	0.013455816	1.270174131		0.07810363	0.039288637	0.011300351	2019.0	1.400792909	0.0	0.0	1.400792909	519.2815596	741.8655703	555.2828083	777.866819	0.0	0.448554251	0.0	1.0	2.0	0.0	0.0	0.0	0.0
"LAV2766"	0.165597588	"LAV"	132.0	5.0	5.5	2.478	10.27	3.0	0.124	10.0	5291.068554	5208.980193	0.0	4.89577524	19.2307086	24.12648384	1.434370468	99.27533956	378.0737769	890.6513961	0.049650298	1.334306083			0.036310496	0.014103611	2019.0	0.0	0.0	0.66311877	0.66311877	623.6022921	907.216599	666.068568	949.6828749	0.0	0.445868063	0.0	1.0	2.0	0.0	0.0	0.0	0.0
"LAV2770"	0.259575572	"LAV"	133.0	1.0	5.6	1.64	6.85	2.0	0.084	4.0	6015.882545	5936.227196	0.0	3.15548218	20.79484616	23.95032834	1.437164056	148.2402834	164.4809398	623.6691042	0.058625434	1.261705692			0.061402266	0.055430668	2018.0	0.0	0.0	0.0	0.0	889.1794904	1249.7107	936.2904746	1296.821684	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2771"	0.273731502	"LAV"	82.0	2.0	4.7	1.24	7.12	3.0	0.172	4.0	4404.470344	4370.594453	0.0	4.77246971	12.64857285	17.42104256	1.493958508	78.93508898	111.5242236	229.3351484	0.011622124	1.233149074		0.014895965	0.234291335		2019.0	0.127628169	0.0	3.038022964	3.165651133	599.7482111	871.075311	636.3542528	907.6813528	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2773"	0.427853931	"LAV"	91.0	1.0	4.6	1.67	8.48	3.0	0.152	4.0	6273.591997	6130.141728	0.0	6.065852231	13.61622909	19.68208132	1.543847921	129.920662	28.17256714	513.2803696	0.043152804	1.1013627		0.028920704	0.337898064	0.03132611	2019.0	0.772313328	0.0	2.970441155	3.742754483	1030.471792	1473.836957	1100.35507	1543.720236	0.0	0.117722896	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2778"	0.491352687	"LAV"	114.0	3.0	5.9	5.803	30.28	3.0	0.157	2.0	4156.238174	4214.770469	0.0	3.599123689	15.56460125	19.16372494	1.05939241	109.9827953	746.7019172	1069.747022	0.100626468	0.77693417	0.008096192	0.06911287	0.032429114	0.072193595	2019.0	0.684525528	0.0	0.0	0.684525528	495.7294537	715.403381	532.0748298	751.7487571	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2779"	0.525607367	"LAV"	136.0	7.0	6.3	8.173	37.85			10.0	3803.079224	3761.692235	0.375027423	9.694986561	11.52117825	21.59119224	1.251669394	97.42975106	409.653993	472.370596	0.190954911	0.856413744	0.025867195	0.009932699	0.108235316	0.060265547	2019.0	0.832648622	0.498418486	1.700133148	3.031200256	525.2216738	756.3307312	541.908485	773.0175424	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"LAV2780"	0.499552502	"LAV"	90.0	1.0	5.8	5.044	32.65	2.0	0.129	2.0	4852.188473	4728.688563	0.0	5.41494844	10.03219815	15.44714659	1.035225072	203.9203365	130.6542497	952.094997	0.065397934	0.719011737		0.098780116	0.140880407	0.011154888	2019.0	2.154687129	0.0	3.541761723	5.696448852	694.4277835	990.6713405	746.7640344	1043.007591	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2782"	0.323758802	"LAV"	139.0	6.0	7.1	2.158	11.01	1.0	0.051	5.0	3885.138763	3882.343445	0.0	3.068570553	16.53945539	19.60802594	1.141425461	49.60065132	330.8952626	89.99898503	0.046649061	0.967441452	0.052702693		0.02093703	0.05369524	2019.0	0.0	0.0	1.5925677	1.5925677	488.9431375	748.4185281	514.2565784	773.731969	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2783"	0.293433523	"LAV"	170.0	5.0	6.6	4.45	17.29	1.0	0.039	7.0	4846.948616	4819.927102	0.0	5.580134707	20.16197474	25.74210945	1.443161216	66.09199178	788.8943226	249.2201394	0.036091007	1.252926148	0.063874544		0.034969232	0.054499709	2019.0	0.053336547	0.0	0.436714897	0.490051445	593.9170886	883.732486	629.6131511	919.4285485	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2784"	0.059346825	"LAV"	73.0	3.0	5.7	2.024	15.82	2.0	0.156	0.0	5680.027563	5029.4733	0.0	3.07446783	9.723357989	12.79782582	0.962188636	328.6896705	130.5792941	1523.379173		0.940915408			0.018114003	0.003159221	2018.0	1.101937254	0.0	0.0	1.101937254	874.9894765	1197.265254	948.2450385	1270.520816	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2785"	0.24623151	"LAV"	105.0	2.0	5.9	0.34	1.92			1.0	3656.065281	3595.15051	0.032959881	2.014324035	15.62196228	17.66924619	1.037321865	64.88473781	270.5403476	284.2187266	0.039618936	0.916122642	8.06065E-4	4.83355E-6	0.063582128	0.017187264	2019.0	0.639630497	0.0	2.83493555	3.474566047	462.0182547	685.177927	484.986546	708.1462183	0.0	0.053366637	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2786"	0.468504247	"LAV"	122.0	4.0	6.1	3.218	15.98			3.0	5320.245926	5171.498874	0.0	5.269803165	14.87017085	20.13997401	1.307833559	286.460831	671.5345925	1217.045473	0.076789199	0.914144441	0.01857477	0.002502302	0.258142727	0.037680103	2019.0	1.776626833	0.0	1.949026425	3.725653258	788.3916521	1076.526633	849.7911853	1137.926166	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2787"	0.422025425	"LAV"	144.0	6.0	5.8	3.439	13.87	3.0	0.121	6.0	6153.673079	5982.653876	0.0	6.102979658	18.69500388	24.79798354	1.440603392	278.1167822	1314.72374	1120.875253	0.100641662	1.157121719	0.019314895	0.040655673	0.027459438	0.052780368	2019.0	0.559664041	0.0	1.8025192	2.36218324	710.3639634	993.9843891	782.3861483	1066.006574	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2790"	0.417156579	"LAV"	100.0	1.0	5.6	1.21	6.78	1.0	0.056	4.0	4281.441917	4249.448859	0.0	4.132943266	13.71563388	17.84857715	1.294154655	150.4443214	144.7235466	535.8141906	0.038096429	1.023818532	0.043673384	0.078598826	0.09838861	0.011578884	2019.0	1.212536613	0.0	0.0	1.212536613	566.0867847	791.1921781	597.7922317	822.8976251	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2791"	0.177821899	"LAV"	184.0	3.0	5.7	13.61	42.13	8.0	0.248	9.0	10334.89151	9895.206821	0.0	8.366077254	23.93990354	32.30598079	1.559058717	665.4523555	1504.09745	2912.027864	0.04516832	1.448429329	0.009003145		0.028720249	0.027737672	2019.0	0.490335856	0.0	4.539134625	5.029470481	1446.560454	1973.83937	1581.820544	2109.09946	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2796"	0.17148411	"LAV"	56.0	10.0	5.0	0.351	3.15	1.0	0.09	0.0	3048.806132	2749.9577	0.0	3.717678905	7.410056616	11.12773552	1.049949486	82.70450387	40.88737254	159.6144439		0.962282859			0.021408879	0.066257748	2019.0	0.444362508	0.0	2.747612849	3.191975357	536.444116	803.2207739	567.997383	834.7740409	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2798"	0.647586952	"LAV"	124.0	2.0	6.0	9.81	47.72	3.0	0.146	10.0	3962.756427	3970.770137	0.338283697	9.611246571	10.60902118	20.55855145	1.334575466	187.6465816	122.7900126	959.5657924	0.042240069	0.736452627	0.077522248	0.306506442	0.145123873	0.026730217	2018.0	2.538599025	0.0	2.963441202	5.502040226	622.161154	889.4649095	663.8105827	931.1143382	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2799"	0.433426825	"LAV"	109.0	2.0	5.3	3.493	17.09	1.0	0.049	5.0	5833.22096	5502.147062	0.0	3.065846194	17.37258267	20.43842887	1.289351544	243.1126076	1299.005431	1358.366685	0.012363816	0.935571918		0.003102574	0.009740622	0.117791844	2018.0	0.082995008	0.155579892	1.516935832	1.755510732	715.2612493	1056.839875	784.7691231	1126.347749	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2801"	0.439458689	"LAV"	120.0	6.0	5.8	5.888	28.54	1.0	0.048	11.0	6026.789763	5815.793284	0.0	6.285657268	14.34474687	20.63040414	1.305997861	426.4692134	841.6562289	1486.129452	0.035576565	1.009606964	0.070501456	0.015775072	0.047330685	0.127207124	2019.0	1.030963591	0.0	5.255332335	6.286295926	682.8304661	957.4828148	739.2796717	1013.93202	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2802"	0.493774352	"LAV"	144.0	9.0	5.4	9.999	37.56	2.0	0.075	16.0	10071.60422	9840.298214	0.0	11.03773255	15.58650649	26.62423904	1.600216131	1128.464622	1216.409709	3296.585354	0.002641369	1.142367594	0.105484731	0.02981496	0.127211894	0.192695582	2019.0	1.401650455	0.402047475	3.85789721	5.661595139	1397.275036	1916.700166	1507.688563	2027.113693	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2806"	0.563569805	"LAV"	125.0	7.0	5.7	7.48	34.0	4.0	0.182	11.0	8414.933803	7975.197783	0.0	9.052293289	12.94563827	21.99793156	1.382824482	991.35139	1083.08104	2821.691109	0.022858461	0.936379623	0.077507099	0.019250746	0.065918996	0.218211582	2019.0	3.063973219	1.412583563	3.963222552	8.439779334	1150.77378	1573.39773	1239.690779	1662.314729	0.0		0.0	0.0	4.0	0.0	0.0	0.0	0.0
"LAV2807"	0.473821036	"LAV"	145.0	1.0	6.6	4.972	22.53	2.0	0.091	5.0	6932.112631	6528.866392	0.0	6.717086933	15.35607927	22.0731662	1.252828832	461.191345	652.3153456	1479.104394	0.065923094	0.923974933	0.068050474		0.025549759	0.157418318	2019.0	1.693635598	0.668147659	1.675046372	4.036829629	786.523231	1114.182157	840.8600528	1168.518979	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2808"	0.429249008	"LAV"	92.0	3.0	5.0	4.317	23.32	1.0	0.054	2.0	5634.071376	5535.679423	0.0	5.400282875	13.10928088	18.50956375	1.135725085	210.1285268	49.36650031	520.1623159	0.14192336	0.861698769	0.031901302		0.026907925	0.073287646	2019.0	1.9823373	0.0	0.0	1.9823373	884.0692411	1237.850803	930.6866093	1284.468171	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"LAV2809"	0.339187193	"LAV"	100.0	2.0	5.9	3.933	23.02	1.0	0.059	0.0	3908.676915	3819.098179	0.0	6.112907357	10.97296432	17.08587168	1.248653157	56.8759733	96.47323673	126.9046973	0.110344239	1.037485179	0.036666363		0.033611306	0.030539985	2019.0	1.223071003	0.0	0.0	1.223071003	565.952767	833.0626235	601.6164481	868.7263046	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0
"LAV2810"	0.397604587	"LAV"	162.0	3.0	6.3	5.876	22.96	1.0	0.039	1.0	5282.676186	5199.326703	0.0	8.264138652	17.32654597	25.59068462	1.418940658	83.90765784	215.3276332	235.2409086	0.138574289	1.123351013	0.036666363		0.05119834	0.069144573	2019.0	1.863126503	0.0	0.0	1.863126503	710.6304294	1024.452639	751.6257144	1065.447924	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0
"LAV2811"	0.32055593	"LAV"	153.0	1.0	6.5	5.026	21.48	2.0	0.085	4.0	4544.270453	4515.345137	0.0	7.518836167	15.88433528	23.40317145	1.40274239	101.1073646	229.7593479	153.5454974	0.044609606	1.123940316			0.220247771	0.013944691	2018.0	1.547601708	0.0	1.728354248	3.275955957	654.3302469	967.831843	698.5897186	1012.091315	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2814"	0.473204379	"LAV"	141.0	2.0	5.6	5.14	20.49	2.0	0.08	6.0	7730.647537	7238.016518	0.0	4.245280665	20.8341828	25.07946347	1.456734139	413.6262575	1280.398407	2104.599882	0.061472496	1.103248614	3.08383E-4	0.079142183	0.025080163	0.12283194	2019.0	0.546481899	0.0	2.737744154	3.284226053	951.1166868	1427.866713	1037.780672	1514.530698	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2815"	0.509436762	"LAV"	104.0	3.0	5.8	4.511	25.0	1.0	0.055	2.0	4330.526821	4257.860134	0.0	5.671539031	12.37354145	18.04508048	1.141091805	123.9050078	122.3977176	390.886243	0.123953963	0.821624122	0.021566068		0.047863863	0.094433966	2018.0	2.38885567	0.0	2.497444973	4.886300643	591.9825604	846.9431808	627.7355186	882.696139	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"PEL48"	0.051599026	"PEL"	69.0	1.0	4.2			7.0	0.428	3.0	7086.139361	6575.159127	0.0	3.271015297	13.0946531	16.36566839	1.114653819	365.5209742	0.0	61.18726815		0.896383141		0.035506872	0.182763787		2018.0	0.0	2.13157284	0.0	2.13157284	1366.466361	1888.997393	1462.674441	1985.205472	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL125"	0.302384625	"PEL"	57.0	1.0	4.6	0.792	6.33	4.0	0.32	4.0	3851.186495	3614.026717	0.0	4.192451182	8.317932908	12.51038409	1.030363004	223.8371692	508.9735141	711.8596894	0.089535991	0.717243461	0.017892321	0.130367345	0.016397558	0.058926327	2018.0	0.088792484	2.350889474	0.248991809	2.688673768	589.1819706	862.6616221	633.9188781	907.3985296	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL5"	0.408136002	"PEL"	69.0	1.0	4.2	2.909	17.77	5.0	0.305	4.0	3529.536258	3487.2303	0.0	3.27948027	13.08934244	16.36882271	1.340431602	151.6083489	249.0775456	205.2157125	0.043756368	1.007434465	0.006782362	0.097722497	0.064918309	0.119817606	2018.0	0.039706252	1.875964187	0.64649765	2.562168089	450.3624765	642.202176	493.2673303	685.1070297	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL67"	0.091708134	"PEL"	69.0	1.0	4.7			2.0	0.135	2.0	4261.144108	4302.353391	0.0	1.795852042	13.03333025	14.82918229	1.141007087	160.1860458	677.016708	391.3426793	0.037869759	1.075064004		3.87038E-5	9.51846E-4	0.027082785	2018.0	0.0	1.692394048	0.0	1.692394048	509.6125607	731.6065678	538.9186297	760.9126369	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL70"	0.316400995	"PEL"	75.0	1.0	4.4	2.421	14.32	7.0	0.414	4.0	6079.89403	6366.311495	0.0	5.473212232	11.43012041	16.90333264	1.107253048	368.3489785	46.35940968	281.8751373	0.067311733	0.867585348	0.029614998		0.022286705	0.118146125	2018.0	0.0	5.2657685	0.0	5.2657685	925.7243949	1324.982891	983.6892806	1382.947777	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL71"	0.408482406	"PEL"	34.0	1.0	4.0			1.0	0.119	5.0	2743.255157	2658.464433	0.0	2.520732217	5.88199142	8.402723637	0.95003339	50.83634023	103.7867819	571.6807548	0.073739386	0.68480922	0.060110591	0.046937993	0.084436223		2018.0	1.856131408	1.424121348	0.0	3.280252756	227.4784115	354.2885575	255.4856435	382.2957895	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL117"	0.417283687	"PEL"	21.0	1.0	3.0			2.0	0.286	0.0	1264.303446	1302.244639	0.0	0.878329165	6.124467395	7.00279656	0.729513609	27.21373501	48.68563822	6.066441779	0.012049077	0.518349307	4.01522E-4	0.124114148	0.045129816	0.029469735	2018.0	0.0	0.662212793	0.878326594	1.540539387	189.3324201	299.3130721	196.9642173	306.9448693	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL80"	0.35825547	"PEL"	69.0	1.0	3.7	3.55	18.91	4.0	0.213	6.0	6833.736148	7138.479902	0.0	6.608652965	12.1624356	18.77108856	1.188912195	409.6602943	30.96610981	468.0232594	0.002110086	0.898929129		0.161103609	0.03486022	0.079389398	2018.0	0.042389092	5.667471664	0.256189483	5.966050239	1106.525055	1604.073519	1169.39755	1666.946014	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL17"	0.560694624	"PEL"	55.0	1.0	3.5	3.727	23.75	1.0	0.064	4.0	1713.673751	1753.078734	2.355832956	1.421829377	11.91465163	15.69231396	1.021422491	23.9675108	390.3444427	36.4451872	0.04529286	0.766924962	0.07731521	0.067649144	0.049139134	0.015101184	2018.0	0.925433977	1.087968511	0.139379577	2.152782065	221.4268461	318.5260354	240.5135533	337.6127426	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL50"	0.403389991	"PEL"	26.0	1.0	3.5	0.888	11.81	4.0	0.532	5.0	4066.900247	4420.131731	0.0	2.814548472	4.704194021	7.518742493	0.723132759	468.6983843	16.5067165	828.9931962		0.442365204	0.106376786		0.012370342	0.162020469	2018.0	0.0	1.322683211	0.0	1.322683211	584.3264897	806.0456664	625.0668466	846.7860234	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL16"	0.353145744	"PEL"	53.0	1.0	3.9	0.929	6.84	5.0	0.368	2.0	5846.179982	5762.629897	0.0	3.724354839	9.858049482	13.58240432	1.118582378	325.2593155	117.0835695	645.0171978	0.120743962	0.90484163			0.034810859	0.058185928	2018.0	0.721982126	1.262922787	0.0	1.984904913	754.3549972	1056.157647	816.6450187	1118.447668	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL28"	0.717549762	"PEL"	84.0	1.0	4.5	5.44	29.33	2.0	0.108	15.0	11294.44831	11671.18004	0.0	7.305529091	11.24236134	18.54789043	1.46160071	1257.205449	320.5720601	3453.266141	0.212186882	0.746638189	0.254464562		0.035309543	0.213001552	2018.0	0.0	5.827253384	0.0	5.827253384	1839.828533	2558.629265	1993.842738	2712.643471	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"PEL29"	0.090503702	"PEL"	60.0	1.0	5.0	1.413	11.84	7.0	0.587	5.0	5169.509335	5095.662124	0.0	4.038361998	7.892132869	11.93049487	0.852678309	319.2060957	30.61484479	914.2450554	0.056789575	0.755675159			0.03005825	0.008873086	2018.0	0.0	4.097038834	0.0	4.097038834	684.0454876	973.1134755	737.7846796	1026.852668	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL30"	0.088984586	"PEL"	46.0	1.0	3.6	1.333	10.35	4.0	0.311	3.0	5553.702734	5775.528606	0.0	3.204232078	9.671702593	12.87593467	0.868080559	222.6694012	74.57231437	648.20254	0.006148362	0.778438942			0.034834981	0.04865827	2018.0	0.0	1.900809237	0.0	1.900809237	766.7655922	1151.313706	827.516898	1212.065012	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL14"	0.377634992	"PEL"	52.0	2.0	3.8	1.671	12.12	4.0	0.29	5.0	5736.851326	5809.084521	0.0	4.127735108	9.66195529	13.7896904	1.215643225	218.1247941	48.96094376	295.7374056	0.087372296	0.840278718		0.211615962	0.076376215		2018.0	0.0	5.416251873	0.0	5.416251873	783.2537429	1123.378133	829.0381044	1169.162494	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL88"	0.158436679	"PEL"	48.0	1.0	4.0	0.031	0.26	1.0	0.084	0.0	3349.43141	3245.977815	0.0	2.759797827	9.164604656	11.92440248	0.977306993	114.7463844	215.1756517	175.6817331	0.040415916	0.871479602			0.008827472	0.056583994	2018.0	0.0	2.471967114	0.0	2.471967114	415.9162056	597.3377637	446.4879117	627.9094698	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL44"	0.423707005	"PEL"	70.0	2.0	4.2	0.741	4.46	4.0	0.241	6.0	5716.71569	5763.955786	0.0	5.526030505	11.09046369	16.6164942	1.317740746	293.6211886	69.52647188	339.9836495	0.192196584	0.842624975			0.020016571	0.262902626	2018.0	0.0	7.638195796	0.47595631	8.114152107	787.1725991	1161.906814	857.5228385	1232.257053	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL53"	0.262031961	"PEL"	39.0	1.0	3.1			1.0	0.079	3.0	4833.293588	4986.079719	0.0	1.236070937	11.39797402	12.63404496	1.129155711	326.9171191	161.5086671	549.4338805	0.055678148	0.867339931	0.002580485	0.042046698	0.002343177	0.15916725	2018.0	1.72731766	0.857835027	0.0	2.585152687	583.3674554	900.5478803	623.830027	941.0104519	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL56"	0.375928023	"PEL"	70.0	3.0	3.6	4.361	22.67	6.0	0.312	4.0	7092.460619	7103.700548	0.756187261	5.655801445	12.82511052	19.23709923	1.329120622	827.8728172	3.507224318	616.6669738	0.148962673	1.009549955	0.007813166		0.158824517		2018.0	0.0	3.604294933	0.0	3.604294933	1149.553143	1648.021036	1233.939161	1732.407054	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEL82"	0.050470154	"PEL"	78.0	2.0	3.9	2.551	12.85	4.0	0.201	3.0	7427.8628	5136.912694	0.0	4.17741874	15.6801473	19.85756604	1.285680939	486.6100571	0.0	202.3567388		1.268451421			0.017229555		2018.0	0.0	5.52315543	0.0	5.52315543	1221.723164	1813.616187	1303.735135	1895.628159	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
